gun,state,year,count_guns,latitude,longitude,n_killed,n_injured,fip,state_abbr,population,count_total_guns,gun_percentage,total_guns_per_1M
357 Mag,South Carolina,2015,8,33.46305,-80.8001625,0,1,45,SC,4891938,521,1.5355086372360844,106.50175860773379
38 Spl,South Carolina,2015,23,33.948404347826084,-80.5222956521739,0,4,45,SC,4891938,521,4.414587332053743,106.50175860773379
380 Auto,South Carolina,2015,32,33.880025,-80.95719062500001,3,2,45,SC,4891938,521,6.142034548944338,106.50175860773379
40 SW,South Carolina,2015,20,33.29841578947369,-80.65746842105263,0,6,45,SC,4891938,521,3.838771593090211,106.50175860773379
45 Auto,South Carolina,2015,20,33.75934736842105,-80.84724736842105,11,2,45,SC,4891938,521,3.838771593090211,106.50175860773379
9mm,South Carolina,2015,53,33.6623076923077,-80.82477499999997,5,5,45,SC,4891938,521,10.17274472168906,106.50175860773379
Handgun,South Carolina,2015,228,33.728697321428584,-80.87066964285715,36,72,45,SC,4891938,521,43.76199616122841,106.50175860773379
Other,South Carolina,2015,12,33.473575,-80.69620833333333,1,1,45,SC,4891938,521,2.3032629558541267,106.50175860773379
Rifle,South Carolina,2015,28,33.867560714285716,-80.95035357142858,7,6,45,SC,4891938,521,5.3742802303262955,106.50175860773379
Shotgun,South Carolina,2015,36,33.73982777777779,-81.06056666666666,2,13,45,SC,4891938,521,6.90978886756238,106.50175860773379
12 gauge,South Carolina,2017,16,33.60297500000001,-80.6674875,0,0,45,SC,5021268,361,4.43213296398892,71.89419086971657
16 gauge,South Carolina,2017,2,33.8075,-80.3559,0,0,45,SC,5021268,361,0.554016620498615,71.89419086971657
20 gauge,South Carolina,2017,3,33.09626666666667,-80.09660000000001,0,0,45,SC,5021268,361,0.8310249307479224,71.89419086971657
22 LR,South Carolina,2017,19,33.57363157894737,-80.72707368421051,2,4,45,SC,5021268,361,5.2631578947368425,71.89419086971657
30-06 Spr,South Carolina,2017,1,34.9284,-80.9467,0,0,45,SC,5021268,361,0.2770083102493075,71.89419086971657
30-30 Win,South Carolina,2017,1,32.2796,-80.802,0,0,45,SC,5021268,361,0.2770083102493075,71.89419086971657
32 Auto,South Carolina,2017,3,34.330733333333335,-80.93146666666667,0,0,45,SC,5021268,361,0.8310249307479224,71.89419086971657
357 Mag,South Carolina,2017,5,33.522980000000004,-79.9507,0,0,45,SC,5021268,361,1.3850415512465375,71.89419086971657
38 Spl,South Carolina,2017,8,33.6598125,-80.35946249999999,0,1,45,SC,5021268,361,2.21606648199446,71.89419086971657
380 Auto,South Carolina,2017,20,33.613794736842095,-80.85431578947369,0,2,45,SC,5021268,361,5.54016620498615,71.89419086971657
40 SW,South Carolina,2017,31,33.430860714285714,-80.39894285714284,7,6,45,SC,5021268,361,8.587257617728532,71.89419086971657
410 gauge,South Carolina,2017,2,34.0612,-81.2404,0,0,45,SC,5021268,361,0.554016620498615,71.89419086971657
45 Auto,South Carolina,2017,12,33.56251666666666,-80.166925,0,0,45,SC,5021268,361,3.3240997229916895,71.89419086971657
9mm,South Carolina,2017,46,33.541853333333336,-80.54592222222223,2,4,45,SC,5021268,361,12.742382271468143,71.89419086971657
Handgun,South Carolina,2017,126,33.80778130081302,-80.63124390243908,12,7,45,SC,5021268,361,34.903047091412745,71.89419086971657
Other,South Carolina,2017,16,33.23118571428571,-80.31227857142856,0,1,45,SC,5021268,361,4.43213296398892,71.89419086971657
Rifle,South Carolina,2017,20,33.99261666666666,-80.60622222222223,1,0,45,SC,5021268,361,5.54016620498615,71.89419086971657
Shotgun,South Carolina,2017,30,33.54447083333334,-80.62402083333332,2,3,45,SC,5021268,361,8.310249307479225,71.89419086971657
12 gauge,South Carolina,2018,1,35.0605,-81.533,0,0,45,SC,5084156,61,1.639344262295082,11.998058281453204
22 LR,South Carolina,2018,2,33.6474,-81.1702,0,0,45,SC,5084156,61,3.278688524590164,11.998058281453204
25 Auto,South Carolina,2018,1,32.8563,-80.0001,0,0,45,SC,5084156,61,1.639344262295082,11.998058281453204
357 Mag,South Carolina,2018,1,34.0475,-81.0947,0,0,45,SC,5084156,61,1.639344262295082,11.998058281453204
38 Spl,South Carolina,2018,4,34.076049999999995,-80.905725,0,1,45,SC,5084156,61,6.557377049180328,11.998058281453204
380 Auto,South Carolina,2018,3,34.8768,-81.7644,0,0,45,SC,5084156,61,4.918032786885246,11.998058281453204
40 SW,South Carolina,2018,2,34.47385,-80.99735000000001,0,0,45,SC,5084156,61,3.278688524590164,11.998058281453204
45 Auto,South Carolina,2018,6,34.09336666666666,-80.67588333333333,1,1,45,SC,5084156,61,9.836065573770492,11.998058281453204
9mm,South Carolina,2018,10,33.38817142857143,-80.41804285714285,0,2,45,SC,5084156,61,16.39344262295082,11.998058281453204
Handgun,South Carolina,2018,17,33.40450624999999,-80.56620625000001,1,2,45,SC,5084156,61,27.868852459016395,11.998058281453204
Other,South Carolina,2018,5,33.686580000000006,-80.8856,0,0,45,SC,5084156,61,8.19672131147541,11.998058281453204
Rifle,South Carolina,2018,9,33.38493333333333,-80.60212222222222,2,4,45,SC,5084156,61,14.754098360655737,11.998058281453204
12 gauge,South Dakota,2014,1,45.8562,-97.1072,4,1,46,SD,849129,5,20.0,5.888386805773917
22 LR,South Dakota,2014,3,43.490633333333335,-97.76533333333333,0,1,46,SD,849129,5,60.0,5.888386805773917
45 Auto,South Dakota,2014,1,43.54,-96.7353,0,0,46,SD,849129,5,20.0,5.888386805773917
12 gauge,South Dakota,2015,1,43.5444,-96.7237,0,0,46,SD,853988,60,1.6666666666666667,70.25859848147749
22 LR,South Dakota,2015,4,43.801500000000004,-99.9468,0,1,46,SD,853988,60,6.666666666666667,70.25859848147749
357 Mag,South Dakota,2015,1,43.5829,-96.7296,0,0,46,SD,853988,60,1.6666666666666667,70.25859848147749
380 Auto,South Dakota,2015,1,44.0354,-103.064,0,0,46,SD,853988,60,1.6666666666666667,70.25859848147749
40 SW,South Dakota,2015,3,43.557233333333336,-96.72566666666667,0,0,46,SD,853988,60,5.0,70.25859848147749
45 Auto,South Dakota,2015,3,43.72456666666667,-98.86886666666668,0,0,46,SD,853988,60,5.0,70.25859848147749
9mm,South Dakota,2015,3,44.01336666666666,-96.85866666666668,0,1,46,SD,853988,60,5.0,70.25859848147749
Handgun,South Dakota,2015,21,43.781261904761905,-98.48220476190478,1,3,46,SD,853988,60,35.0,70.25859848147749
Rifle,South Dakota,2015,19,43.97737368421053,-97.9103947368421,2,0,46,SD,853988,60,31.666666666666668,70.25859848147749
Shotgun,South Dakota,2015,4,43.603674999999996,-98.06360000000001,6,1,46,SD,853988,60,6.666666666666667,70.25859848147749
12 gauge,South Dakota,2016,2,43.7125,-98.0273,0,0,46,SD,862996,99,2.0202020202020203,114.7166383158207
20 gauge,South Dakota,2016,1,43.3067,-100.581,0,0,46,SD,862996,99,1.0101010101010102,114.7166383158207
22 LR,South Dakota,2016,5,44.0483,-98.92016,0,2,46,SD,862996,99,5.05050505050505,114.7166383158207
357 Mag,South Dakota,2016,3,43.778866666666666,-99.30376666666666,0,0,46,SD,862996,99,3.0303030303030303,114.7166383158207
38 Spl,South Dakota,2016,1,,,0,1,46,SD,862996,99,1.0101010101010102,114.7166383158207
40 SW,South Dakota,2016,1,44.0674,-103.269,0,0,46,SD,862996,99,1.0101010101010102,114.7166383158207
410 gauge,South Dakota,2016,1,43.7125,-98.0273,0,0,46,SD,862996,99,1.0101010101010102,114.7166383158207
45 Auto,South Dakota,2016,3,43.41385,-98.6574,0,1,46,SD,862996,99,3.0303030303030303,114.7166383158207
9mm,South Dakota,2016,11,43.56224,-100.4397,3,1,46,SD,862996,99,11.11111111111111,114.7166383158207
Handgun,South Dakota,2016,67,43.64195,-99.002795,2,1,46,SD,862996,99,67.67676767676768,114.7166383158207
Shotgun,South Dakota,2016,4,43.863499999999995,-96.90269999999998,0,1,46,SD,862996,99,4.040404040404041,114.7166383158207
12 gauge,Tennessee,2015,8,36.143075,-84.8088375,7,5,47,TN,6591170,528,1.5151515151515151,80.10717368843468
20 gauge,Tennessee,2015,2,35.578500000000005,-84.583,0,1,47,TN,6591170,528,0.3787878787878788,80.10717368843468
22 LR,Tennessee,2015,27,35.754414814814815,-85.91584074074073,10,11,47,TN,6591170,528,5.113636363636363,80.10717368843468
25 Auto,Tennessee,2015,11,35.66266363636364,-86.80184545454546,2,2,47,TN,6591170,528,2.0833333333333335,80.10717368843468
28 gauge,Tennessee,2015,1,35.6349,-88.8081,0,1,47,TN,6591170,528,0.1893939393939394,80.10717368843468
308 Win,Tennessee,2015,1,35.4013,-85.6846,0,0,47,TN,6591170,528,0.1893939393939394,80.10717368843468
32 Auto,Tennessee,2015,3,36.06003333333334,-85.78276666666666,0,1,47,TN,6591170,528,0.5681818181818182,80.10717368843468
357 Mag,Tennessee,2015,9,36.17617777777778,-85.8099111111111,0,2,47,TN,6591170,528,1.7045454545454546,80.10717368843468
38 Spl,Tennessee,2015,19,35.81463157894736,-86.52682105263159,2,2,47,TN,6591170,528,3.5984848484848486,80.10717368843468
380 Auto,Tennessee,2015,38,35.72137105263158,-86.91748947368421,0,2,47,TN,6591170,528,7.196969696969697,80.10717368843468
40 SW,Tennessee,2015,21,35.80258095238095,-86.6642095238095,0,5,47,TN,6591170,528,3.977272727272727,80.10717368843468
45 Auto,Tennessee,2015,13,35.80721538461538,-85.29516153846154,1,2,47,TN,6591170,528,2.462121212121212,80.10717368843468
9mm,Tennessee,2015,49,35.74501632653062,-86.92350612244898,9,13,47,TN,6591170,528,9.280303030303031,80.10717368843468
Handgun,Tennessee,2015,234,35.817151709401735,-86.68211752136757,32,72,47,TN,6591170,528,44.31818181818182,80.10717368843468
Other,Tennessee,2015,7,35.98545714285714,-84.86891428571428,7,3,47,TN,6591170,528,1.3257575757575757,80.10717368843468
Rifle,Tennessee,2015,48,35.67201666666666,-87.69743541666668,1,13,47,TN,6591170,528,9.090909090909092,80.10717368843468
Shotgun,Tennessee,2015,37,35.86257837837836,-87.22681081081082,6,7,47,TN,6591170,528,7.007575757575758,80.10717368843468
12 gauge,Tennessee,2016,9,35.58797500000001,-87.683625,2,4,47,TN,6646010,565,1.592920353982301,85.01341406347568
20 gauge,Tennessee,2016,2,36.31185,-85.56985,0,1,47,TN,6646010,565,0.35398230088495575,85.01341406347568
22 LR,Tennessee,2016,11,35.970710000000004,-85.99035,1,2,47,TN,6646010,565,1.9469026548672566,85.01341406347568
25 Auto,Tennessee,2016,5,35.76636,-86.36472,1,1,47,TN,6646010,565,0.8849557522123894,85.01341406347568
30-30 Win,Tennessee,2016,1,36.3275,-83.1279,0,0,47,TN,6646010,565,0.17699115044247787,85.01341406347568
300 Win,Tennessee,2016,1,35.1817,-89.8083,0,0,47,TN,6646010,565,0.17699115044247787,85.01341406347568
308 Win,Tennessee,2016,2,35.9068,-86.4736,0,0,47,TN,6646010,565,0.35398230088495575,85.01341406347568
32 Auto,Tennessee,2016,1,35.4889,-87.2365,0,0,47,TN,6646010,565,0.17699115044247787,85.01341406347568
357 Mag,Tennessee,2016,5,35.840875000000004,-85.284175,3,1,47,TN,6646010,565,0.8849557522123894,85.01341406347568
38 Spl,Tennessee,2016,13,35.643225,-88.53469166666667,2,3,47,TN,6646010,565,2.3008849557522124,85.01341406347568
380 Auto,Tennessee,2016,11,35.65840909090909,-86.53515454545456,2,1,47,TN,6646010,565,1.9469026548672566,85.01341406347568
40 SW,Tennessee,2016,19,35.92782941176471,-87.35527058823529,3,5,47,TN,6646010,565,3.3628318584070795,85.01341406347568
45 Auto,Tennessee,2016,13,35.72488,-85.22265000000002,3,3,47,TN,6646010,565,2.3008849557522124,85.01341406347568
9mm,Tennessee,2016,36,35.949347058823534,-85.98250882352943,0,7,47,TN,6646010,565,6.371681415929204,85.01341406347568
Handgun,Tennessee,2016,296,35.868121033210365,-86.72876051660516,40,79,47,TN,6646010,565,52.389380530973455,85.01341406347568
Other,Tennessee,2016,2,36.161249999999995,-86.66355,0,1,47,TN,6646010,565,0.35398230088495575,85.01341406347568
Rifle,Tennessee,2016,75,35.679304054054064,-86.96419189189186,6,18,47,TN,6646010,565,13.274336283185841,85.01341406347568
Shotgun,Tennessee,2016,63,35.71751052631578,-86.91563508771928,7,12,47,TN,6646010,565,11.150442477876107,85.01341406347568
12 gauge,Tennessee,2017,6,36.04556666666667,-84.14866666666666,4,1,47,TN,6708799,485,1.2371134020618557,72.29311833608371
16 gauge,Tennessee,2017,1,36.4228,-89.0464,0,0,47,TN,6708799,485,0.20618556701030927,72.29311833608371
20 gauge,Tennessee,2017,2,36.5245,-88.01675,1,0,47,TN,6708799,485,0.41237113402061853,72.29311833608371
22 LR,Tennessee,2017,18,36.135352941176464,-85.8281823529412,7,11,47,TN,6708799,485,3.711340206185567,72.29311833608371
25 Auto,Tennessee,2017,2,35.636449999999996,-88.42484999999999,0,0,47,TN,6708799,485,0.41237113402061853,72.29311833608371
30-06 Spr,Tennessee,2017,2,36.058949999999996,-88.75915,1,0,47,TN,6708799,485,0.41237113402061853,72.29311833608371
30-30 Win,Tennessee,2017,1,35.8935,-87.3183,1,0,47,TN,6708799,485,0.20618556701030927,72.29311833608371
308 Win,Tennessee,2017,1,36.3097,-82.439,0,0,47,TN,6708799,485,0.20618556701030927,72.29311833608371
32 Auto,Tennessee,2017,1,35.6548,-88.8721,0,1,47,TN,6708799,485,0.20618556701030927,72.29311833608371
357 Mag,Tennessee,2017,6,35.817116666666664,-86.25054999999999,1,1,47,TN,6708799,485,1.2371134020618557,72.29311833608371
38 Spl,Tennessee,2017,10,36.01540999999999,-85.51302999999999,3,6,47,TN,6708799,485,2.0618556701030926,72.29311833608371
380 Auto,Tennessee,2017,8,35.480774999999994,-86.448525,1,2,47,TN,6708799,485,1.6494845360824741,72.29311833608371
40 SW,Tennessee,2017,14,35.78575714285714,-86.53173571428572,3,12,47,TN,6708799,485,2.88659793814433,72.29311833608371
45 Auto,Tennessee,2017,15,35.85614285714286,-85.07464999999999,0,6,47,TN,6708799,485,3.0927835051546393,72.29311833608371
9mm,Tennessee,2017,40,35.907938461538464,-86.79992564102564,3,11,47,TN,6708799,485,8.24742268041237,72.29311833608371
Handgun,Tennessee,2017,283,35.83498892857136,-87.06727571428584,51,67,47,TN,6708799,485,58.350515463917525,72.29311833608371
Rifle,Tennessee,2017,42,35.8200619047619,-87.20886666666665,4,15,47,TN,6708799,485,8.65979381443299,72.29311833608371
Shotgun,Tennessee,2017,33,35.81296666666666,-87.38334242424244,8,12,47,TN,6708799,485,6.804123711340206,72.29311833608371
12 gauge,Tennessee,2018,1,35.357,-89.8948,0,0,47,TN,6771631,109,0.9174311926605505,16.09656521449559
20 gauge,Tennessee,2018,1,36.1859,-82.7655,0,0,47,TN,6771631,109,0.9174311926605505,16.09656521449559
22 LR,Tennessee,2018,6,35.93725,-85.3768,1,2,47,TN,6771631,109,5.504587155963303,16.09656521449559
32 Auto,Tennessee,2018,2,35.4751,-86.448,0,2,47,TN,6771631,109,1.834862385321101,16.09656521449559
38 Spl,Tennessee,2018,2,35.60265,-89.55635000000001,0,0,47,TN,6771631,109,1.834862385321101,16.09656521449559
380 Auto,Tennessee,2018,3,35.93880000000001,-85.28106666666667,0,1,47,TN,6771631,109,2.7522935779816513,16.09656521449559
40 SW,Tennessee,2018,4,35.84075,-87.024725,0,1,47,TN,6771631,109,3.669724770642202,16.09656521449559
45 Auto,Tennessee,2018,3,36.310399999999994,-85.61890000000001,0,0,47,TN,6771631,109,2.7522935779816513,16.09656521449559
9mm,Tennessee,2018,4,35.75295,-88.2152,0,0,47,TN,6771631,109,3.669724770642202,16.09656521449559
Handgun,Tennessee,2018,66,36.01990645161289,-87.06588064516129,7,11,47,TN,6771631,109,60.55045871559633,16.09656521449559
Rifle,Tennessee,2018,8,35.9622875,-87.3260875,0,3,47,TN,6771631,109,7.339449541284404,16.09656521449559
Shotgun,Tennessee,2018,9,35.814788888888884,-88.20552222222223,0,0,47,TN,6771631,109,8.256880733944953,16.09656521449559
12 gauge,Utah,2014,1,41.5751,-111.844,1,0,49,UT,2936879,37,2.7027027027027026,12.598408037920526
20 gauge,Utah,2014,1,41.5751,-111.844,0,1,49,UT,2936879,37,2.7027027027027026,12.598408037920526
22 LR,Utah,2014,3,39.907199999999996,-112.45666666666666,1,1,49,UT,2936879,37,8.108108108108109,12.598408037920526
25 Auto,Utah,2014,1,40.7585,-111.871,0,0,49,UT,2936879,37,2.7027027027027026,12.598408037920526
30-06 Spr,Utah,2014,3,40.1858,-111.623,0,0,49,UT,2936879,37,8.108108108108109,12.598408037920526
38 Spl,Utah,2014,1,41.776,-111.823,0,1,49,UT,2936879,37,2.7027027027027026,12.598408037920526
380 Auto,Utah,2014,2,40.7821,-111.98,0,0,49,UT,2936879,37,5.405405405405405,12.598408037920526
40 SW,Utah,2014,1,40.4572,-109.532,0,1,49,UT,2936879,37,2.7027027027027026,12.598408037920526
45 Auto,Utah,2014,8,40.383475,-111.70400000000001,1,1,49,UT,2936879,37,21.62162162162162,12.598408037920526
9mm,Utah,2014,7,40.47394285714286,-112.21057142857144,3,2,49,UT,2936879,37,18.91891891891892,12.598408037920526
Handgun,Utah,2014,4,40.03725,-112.3305,3,0,49,UT,2936879,37,10.81081081081081,12.598408037920526
Other,Utah,2014,2,40.1858,-111.623,0,0,49,UT,2936879,37,5.405405405405405,12.598408037920526
Rifle,Utah,2014,1,37.662,-113.099,1,0,49,UT,2936879,37,2.7027027027027026,12.598408037920526
Shotgun,Utah,2014,2,39.15375,-112.7815,2,0,49,UT,2936879,37,5.405405405405405,12.598408037920526
12 gauge,Utah,2015,2,41.274,-111.961,0,2,49,UT,2981835,190,1.0526315789473684,63.719152803558885
22 LR,Utah,2015,17,40.44365000000001,-111.5051875,7,7,49,UT,2981835,190,8.947368421052632,63.719152803558885
25 Auto,Utah,2015,2,40.7271,-111.9475,0,0,49,UT,2981835,190,1.0526315789473684,63.719152803558885
30-30 Win,Utah,2015,1,40.3897,-112.702,0,0,49,UT,2981835,190,0.5263157894736842,63.719152803558885
32 Auto,Utah,2015,3,40.15123333333333,-111.855,0,0,49,UT,2981835,190,1.5789473684210527,63.719152803558885
357 Mag,Utah,2015,2,40.7361,-111.89250000000001,2,0,49,UT,2981835,190,1.0526315789473684,63.719152803558885
38 Spl,Utah,2015,8,40.063875,-111.413625,2,2,49,UT,2981835,190,4.2105263157894735,63.719152803558885
380 Auto,Utah,2015,15,40.77035714285715,-111.99207142857142,3,0,49,UT,2981835,190,7.894736842105263,63.719152803558885
40 SW,Utah,2015,8,40.51225,-111.81875000000001,3,2,49,UT,2981835,190,4.2105263157894735,63.719152803558885
410 gauge,Utah,2015,1,41.967,-112.866,0,1,49,UT,2981835,190,0.5263157894736842,63.719152803558885
44 Mag,Utah,2015,2,40.49995,-110.961,1,0,49,UT,2981835,190,1.0526315789473684,63.719152803558885
45 Auto,Utah,2015,18,40.722466666666676,-111.76094444444443,4,3,49,UT,2981835,190,9.473684210526315,63.719152803558885
9mm,Utah,2015,20,40.31273684210527,-111.88968421052631,4,3,49,UT,2981835,190,10.526315789473685,63.719152803558885
Handgun,Utah,2015,66,40.47848615384615,-111.9642153846154,12,16,49,UT,2981835,190,34.73684210526316,63.719152803558885
Other,Utah,2015,4,39.881625,-112.25175,0,2,49,UT,2981835,190,2.1052631578947367,63.719152803558885
Rifle,Utah,2015,14,40.64441538461539,-111.58746153846154,3,2,49,UT,2981835,190,7.368421052631579,63.719152803558885
Shotgun,Utah,2015,7,39.989285714285714,-112.31528571428574,4,0,49,UT,2981835,190,3.6842105263157894,63.719152803558885
12 gauge,Utah,2016,1,37.1217,-113.598,0,0,49,UT,3041868,97,1.0309278350515463,31.88830021552546
22 LR,Utah,2016,6,40.30155,-112.07566666666666,1,2,49,UT,3041868,97,6.185567010309279,31.88830021552546
30-06 Spr,Utah,2016,2,41.7872,-112.4885,1,1,49,UT,3041868,97,2.0618556701030926,31.88830021552546
357 Mag,Utah,2016,1,,,1,0,49,UT,3041868,97,1.0309278350515463,31.88830021552546
380 Auto,Utah,2016,3,40.69,-111.95766666666667,0,1,49,UT,3041868,97,3.0927835051546393,31.88830021552546
40 SW,Utah,2016,4,40.161674999999995,-112.07375,2,2,49,UT,3041868,97,4.123711340206185,31.88830021552546
45 Auto,Utah,2016,4,39.451,-112.47866666666665,0,3,49,UT,3041868,97,4.123711340206185,31.88830021552546
9mm,Utah,2016,7,39.62152857142858,-112.32714285714285,3,3,49,UT,3041868,97,7.216494845360825,31.88830021552546
Handgun,Utah,2016,59,40.507475,-111.9945,7,12,49,UT,3041868,97,60.824742268041234,31.88830021552546
Other,Utah,2016,1,40.6344,-112.0,0,0,49,UT,3041868,97,1.0309278350515463,31.88830021552546
Rifle,Utah,2016,5,40.55002,-111.81880000000001,0,2,49,UT,3041868,97,5.154639175257732,31.88830021552546
Shotgun,Utah,2016,4,39.2117,-112.08300000000001,0,0,49,UT,3041868,97,4.123711340206185,31.88830021552546
12 gauge,Vermont,2014,2,44.1884,-72.1409,0,0,50,VT,625214,31,6.451612903225806,49.583022773002526
22 LR,Vermont,2014,8,43.8074625,-72.41115,1,0,50,VT,625214,31,25.806451612903224,49.583022773002526
38 Spl,Vermont,2014,2,43.6345,-72.8731,0,0,50,VT,625214,31,6.451612903225806,49.583022773002526
45 Auto,Vermont,2014,1,44.6314,-73.1211,0,0,50,VT,625214,31,3.225806451612903,49.583022773002526
9mm,Vermont,2014,1,44.4691,-73.1546,0,0,50,VT,625214,31,3.225806451612903,49.583022773002526
Handgun,Vermont,2014,9,43.768614285714285,-72.92344285714286,0,4,50,VT,625214,31,29.032258064516128,49.583022773002526
Other,Vermont,2014,2,43.956050000000005,-73.1258,0,0,50,VT,625214,31,6.451612903225806,49.583022773002526
Rifle,Vermont,2014,1,44.6437,-72.6729,0,0,50,VT,625214,31,3.225806451612903,49.583022773002526
Shotgun,Vermont,2014,5,43.781780000000005,-72.79894000000002,0,1,50,VT,625214,31,16.129032258064516,49.583022773002526
12 gauge,Vermont,2015,1,43.661,-72.3174,0,0,50,VT,625216,77,1.2987012987012987,123.15743678984543
22 LR,Vermont,2015,10,43.83877,-73.00139999999999,1,3,50,VT,625216,77,12.987012987012987,123.15743678984543
30-30 Win,Vermont,2015,2,44.203649999999996,-73.10210000000001,0,0,50,VT,625216,77,2.5974025974025974,123.15743678984543
38 Spl,Vermont,2015,1,43.648,-73.2845,0,0,50,VT,625216,77,1.2987012987012987,123.15743678984543
380 Auto,Vermont,2015,2,44.0892,-72.8399,0,0,50,VT,625216,77,2.5974025974025974,123.15743678984543
40 SW,Vermont,2015,3,43.75666666666667,-72.66006666666667,1,0,50,VT,625216,77,3.896103896103896,123.15743678984543
44 Mag,Vermont,2015,1,44.8286,-72.0792,1,0,50,VT,625216,77,1.2987012987012987,123.15743678984543
45 Auto,Vermont,2015,3,44.380433333333336,-72.96903333333333,0,0,50,VT,625216,77,3.896103896103896,123.15743678984543
9mm,Vermont,2015,2,44.64745,-73.11765,0,0,50,VT,625216,77,2.5974025974025974,123.15743678984543
Handgun,Vermont,2015,18,44.09190588235294,-72.87467058823529,0,2,50,VT,625216,77,23.376623376623378,123.15743678984543
Other,Vermont,2015,4,44.17585,-72.86314999999999,1,0,50,VT,625216,77,5.194805194805195,123.15743678984543
Rifle,Vermont,2015,17,44.133970588235286,-72.75825882352942,6,1,50,VT,625216,77,22.07792207792208,123.15743678984543
Shotgun,Vermont,2015,13,44.088261538461545,-72.91556153846153,0,0,50,VT,625216,77,16.883116883116884,123.15743678984543
12 gauge,Vermont,2016,1,44.2781,-72.6639,0,1,50,VT,623657,48,2.0833333333333335,76.96538321545337
22 LR,Vermont,2016,6,44.13676666666668,-72.8642,0,0,50,VT,623657,48,12.5,76.96538321545337
30-30 Win,Vermont,2016,2,43.6123,-72.9835,2,0,50,VT,623657,48,4.166666666666667,76.96538321545337
357 Mag,Vermont,2016,1,42.8378,-72.5656,0,0,50,VT,623657,48,2.0833333333333335,76.96538321545337
38 Spl,Vermont,2016,1,44.2615,-73.2224,0,0,50,VT,623657,48,2.0833333333333335,76.96538321545337
380 Auto,Vermont,2016,1,44.4757,-73.2108,0,0,50,VT,623657,48,2.0833333333333335,76.96538321545337
40 SW,Vermont,2016,5,43.081625,-73.233025,1,0,50,VT,623657,48,10.416666666666666,76.96538321545337
410 gauge,Vermont,2016,1,44.8453,-73.1069,0,0,50,VT,623657,48,2.0833333333333335,76.96538321545337
45 Auto,Vermont,2016,4,44.210475,-72.8759,1,1,50,VT,623657,48,8.333333333333334,76.96538321545337
9mm,Vermont,2016,5,43.944874999999996,-73.1785,0,0,50,VT,623657,48,10.416666666666666,76.96538321545337
Handgun,Vermont,2016,14,43.667053846153856,-72.92566923076924,0,1,50,VT,623657,48,29.166666666666668,76.96538321545337
Other,Vermont,2016,1,43.5508,-72.8954,1,0,50,VT,623657,48,2.0833333333333335,76.96538321545337
Rifle,Vermont,2016,6,43.35771666666667,-72.55383333333333,0,0,50,VT,623657,48,12.5,76.96538321545337
12 gauge,Vermont,2018,1,43.5271,-73.2064,0,0,50,VT,624358,20,5.0,32.03290419919341
380 Auto,Vermont,2018,1,44.4761,-73.2121,0,1,50,VT,624358,20,5.0,32.03290419919341
40 SW,Vermont,2018,2,43.7043,-72.5173,0,0,50,VT,624358,20,10.0,32.03290419919341
45 Auto,Vermont,2018,1,44.2045,-72.5139,0,0,50,VT,624358,20,5.0,32.03290419919341
9mm,Vermont,2018,3,43.79793333333333,-72.80963333333334,1,0,50,VT,624358,20,15.0,32.03290419919341
Handgun,Vermont,2018,9,42.984188888888895,-73.13727777777778,1,0,50,VT,624358,20,45.0,32.03290419919341
Rifle,Vermont,2018,2,42.9129,-73.233,0,1,50,VT,624358,20,10.0,32.03290419919341
Shotgun,Vermont,2018,1,43.2555,-73.008,0,0,50,VT,624358,20,5.0,32.03290419919341
12 gauge,Virginia,2014,1,37.6078,-76.5996,0,0,51,VA,8310993,28,3.5714285714285716,3.36903183530536
20 gauge,Virginia,2014,1,36.7879,-79.0056,0,1,51,VA,8310993,28,3.5714285714285716,3.36903183530536
22 LR,Virginia,2014,3,37.192033333333335,-78.88536666666666,0,3,51,VA,8310993,28,10.714285714285714,3.36903183530536
25 Auto,Virginia,2014,1,37.2718,-79.9258,0,0,51,VA,8310993,28,3.5714285714285716,3.36903183530536
30-30 Win,Virginia,2014,2,37.706999999999994,-78.0575,0,0,51,VA,8310993,28,7.142857142857143,3.36903183530536
38 Spl,Virginia,2014,1,37.5082,-77.3367,0,0,51,VA,8310993,28,3.5714285714285716,3.36903183530536
380 Auto,Virginia,2014,4,37.589200000000005,-78.3703,0,0,51,VA,8310993,28,14.285714285714286,3.36903183530536
45 Auto,Virginia,2014,1,37.6078,-76.5996,0,0,51,VA,8310993,28,3.5714285714285716,3.36903183530536
9mm,Virginia,2014,2,37.2753,-76.42445000000001,0,0,51,VA,8310993,28,7.142857142857143,3.36903183530536
Handgun,Virginia,2014,6,37.203633333333336,-76.94668333333333,0,6,51,VA,8310993,28,21.428571428571427,3.36903183530536
Rifle,Virginia,2014,2,37.5313,-79.49539999999999,0,2,51,VA,8310993,28,7.142857142857143,3.36903183530536
Shotgun,Virginia,2014,4,37.301025,-79.15395000000001,2,2,51,VA,8310993,28,14.285714285714286,3.36903183530536
12 gauge,Virginia,2015,3,37.32763333333333,-76.6673,1,1,51,VA,8361808,221,1.3574660633484164,26.42969080371135
22 LR,Virginia,2015,11,37.808411111111106,-78.5321888888889,0,0,51,VA,8361808,221,4.97737556561086,26.42969080371135
32 Auto,Virginia,2015,2,38.90555,-77.24405,0,0,51,VA,8361808,221,0.9049773755656109,26.42969080371135
357 Mag,Virginia,2015,1,38.958,-77.4431,0,0,51,VA,8361808,221,0.45248868778280543,26.42969080371135
