,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
554,42249,209757,2014-10-17,Washington,Spokane,0,0,47.6611,-117.432,0.158,0.1788,0.6634,-0.05072000000000002,True
556,42297,207354,2014-10-18,Washington,Seattle,0,1,47.6138,-122.332,0.08586999999999997,0.18048000000000014,0.7336599999999999,-0.2354340000000001,True
557,42324,526954,2014-10-18,Washington,Oak Harbor,1,0,48.2911,-122.667,0.0,0.06,0.94,-0.1027,True
560,43201,209754,2014-10-23,Washington,Seattle,0,1,47.5793,-122.298,0.1075,0.18916666666666668,0.7033333333333333,-0.3001833333333333,True
561,43273,214738,2014-10-24,Washington,Seattle,0,0,47.4435,-122.296,0.17,0.151,0.6793333333333335,-0.05513333333333333,True
562,43311,347907,2014-10-24,Washington,University Place,0,1,47.2357,-122.55,0.096,0.27399999999999997,0.6295,-0.6975,True
563,43312,210363,2014-10-24,Washington,Marysville,5,1,48.092,-122.155,0.09085714285714283,0.17814285714285716,0.730857142857143,-0.1332142857142857,True
564,43554,487868,2014-10-25,Washington,Seattle,0,0,47.6095,-122.317,0.08260999999999999,0.19455000000000008,0.7228800000000001,-0.271228,True
565,43656,211466,2014-10-26,Washington,Puyallup,0,0,47.1621,-122.301,0.1296,0.1842,0.6859999999999999,-0.08794,True
566,43811,213978,2014-10-27,Washington,Lakewood,0,0,47.1454,-122.511,0.0,0.2535,0.7464999999999999,-0.40835,True
567,43878,212160,2014-10-27,Washington,Seattle (White Center),0,1,47.5108,-122.368,0.06666666666666668,0.19633333333333333,0.7370000000000001,-0.2686333333333333,True
568,43883,212059,2014-10-27,Washington,Seattle,3,0,47.5034,-122.253,0.07883333333333332,0.21866666666666668,0.7025,-0.3420833333333333,True
569,44020,221296,2014-10-28,Washington,Ellensburg,0,0,47.004,-120.523,0.0,0.259,0.741,-0.3856250000000001,True
570,44327,223153,2014-10-30,Washington,Seattle,0,0,47.7179,-122.291,0.192,0.21733333333333332,0.5906666666666667,0.06269999999999999,True
571,44350,214724,2014-10-31,Washington,Rainier Valley,0,1,47.5519,-122.278,0.15525,0.171,0.6737500000000001,0.004974999999999968,True
573,44402,213670,2014-10-31,Washington,Vancouver,1,1,45.6679,-122.602,0.15783333333333335,0.19316666666666668,0.6495,0.0391,True
574,44403,215115,2014-10-31,Washington,Vancouver,0,1,45.6254,-122.622,0.047200000000000006,0.2774,0.6756,-0.39832,True
578,44541,214127,2014-11-01,Washington,Seattle,0,5,47.665,-122.313,0.096,0.19870000000000004,0.7053,-0.15219000000000002,True
580,44746,215123,2014-11-03,Washington,Spokane,0,1,47.6681,-117.421,0.12300000000000001,0.17344444444444446,0.7036666666666667,-0.14491111111111116,True
581,44892,218094,2014-11-04,Washington,Seattle,0,0,47.694,-122.32,0.107,0.2411428571428572,0.652,-0.31398571428571426,True
582,44930,223156,2014-11-04,Washington,Seattle,0,0,47.7644,-122.377,0.05875,0.282,0.65925,-0.146075,True
583,45037,217814,2014-11-05,Washington,Seattle,0,0,47.4435,-122.296,0.10333333333333332,0.19533333333333333,0.7016666666666667,-0.3459666666666667,True
586,45152,218092,2014-11-06,Washington,Seattle,0,0,47.5261,-122.289,0.06683333333333333,0.22466666666666668,0.7085,-0.44926666666666665,True
588,45274,218164,2014-11-07,Washington,Spokane,0,0,47.6566,-117.436,0.15,0.11425,0.73575,0.015624999999999972,True
589,45299,217384,2014-11-07,Washington,Spokane,1,0,47.6463,-117.44,0.0,0.33899999999999997,0.6609999999999999,-0.7345,True
590,45470,218161,2014-11-08,Washington,Spokane,0,1,47.6777,-117.424,0.17577777777777778,0.21944444444444444,0.604888888888889,-0.12898888888888893,True
591,45644,218159,2014-11-09,Washington,Spokane,0,1,47.6843,-117.372,0.2155,0.341,0.444,-0.3266,True
592,45821,412215,2014-11-10,Washington,Kelso,0,1,46.1433,-122.916,0.043,0.4285,0.529,-0.7341,True
593,45907,219536,2014-11-11,Washington,Buckley,2,0,47.1399,-122.09,0.19233333333333333,0.186,0.6216666666666666,-0.005933333333333356,True
594,45908,417037,2014-11-11,Washington,Mountlake Terrace,0,0,47.7938,-122.305,0.0,0.3456666666666666,0.6543333333333333,-0.6136333333333334,True
596,46118,220134,2014-11-12,Washington,Des Moines,1,0,47.4223,-122.32,0.18800000000000006,0.19733333333333333,0.615,-0.3956333333333333,True
597,46366,223172,2014-11-14,Washington,Seattle,0,0,47.6719,-122.316,0.08507142857142859,0.2344285714285714,0.6806428571428571,-0.2905928571428572,True
598,46405,224275,2014-11-15,Washington,Seattle,0,0,47.4435,-122.296,0.10333333333333332,0.19533333333333333,0.7016666666666667,-0.3459666666666667,True
599,46411,221298,2014-11-15,Washington,Spokane,0,1,47.6786,-117.424,0.17577777777777778,0.21944444444444444,0.604888888888889,-0.12898888888888893,True
601,46805,222963,2014-11-18,Washington,Federal Way,0,1,47.306,-122.305,0.0,0.35250000000000004,0.6475,-0.8087,True
602,46814,224736,2014-11-18,Washington,Lakewood,1,1,47.1573,-122.514,0.18,0.12300000000000001,0.6970000000000001,0.2458,True
603,46818,222972,2014-11-18,Washington,Tacoma,0,3,47.1813,-122.403,0.060666666666666674,0.18983333333333333,0.7494999999999999,-0.19568333333333326,True
604,46900,222950,2014-11-18,Washington,Pasco,0,3,46.2365,-119.099,0.342,0.152,0.506,0.4588,True
605,46901,335765,2014-11-18,Washington,Tacoma,0,3,47.1818,-122.403,0.060666666666666674,0.18983333333333333,0.7494999999999999,-0.19568333333333326,True
606,46938,335865,2014-11-19,Washington,Pasco,0,0,46.2373,-119.065,0.342,0.152,0.506,0.4588,True
608,47231,223745,2014-11-21,Washington,Lake Stevens,0,1,48.0138,-122.064,0.0,0.278,0.722,-0.4003,True
609,47283,225633,2014-11-22,Washington,Seattle,0,0,47.4435,-122.296,0.0775,0.25525000000000003,0.6675,-0.442375,True
610,47346,225629,2014-11-22,Washington,Seattle,0,0,47.4435,-122.296,0.0775,0.25525000000000003,0.6675,-0.442375,True
611,47423,224588,2014-11-23,Washington,Renton,0,1,47.5101,-122.198,0.0,0.179,0.821,-0.34,True
612,47435,224593,2014-11-23,Washington,Seattle,0,2,47.6138,-122.332,0.07587628865979383,0.20547422680412367,0.7186391752577318,-0.3049237113402061,True
613,47595,296578,2014-11-24,Washington,Richland,0,0,46.2506,-119.278,0.0,0.20800000000000002,0.792,-0.6729999999999999,True
614,47727,225024,2014-11-25,Washington,Vancouver,1,0,45.6584,-122.552,0.0576,0.2858,0.6566000000000001,-0.29728000000000004,True
615,47789,273615,2014-11-26,Washington,Kennewick,0,1,46.21,-119.158,0.24775000000000005,0.10725,0.64525,0.13495,True
616,47798,225022,2014-11-26,Washington,Vancouver,0,0,45.6373,-122.617,0.03627272727272728,0.2705454545454545,0.6931818181818181,-0.3718454545454545,True
617,47894,225649,2014-11-27,Washington,Edmonds,0,1,47.7897,-122.334,0.0,0.33025,0.6697500000000001,-0.5374749999999999,True
618,48140,226027,2014-11-29,Washington,Spokane,0,1,47.6713,-117.424,0.13579999999999998,0.2017,0.6624999999999999,-0.18868,True
619,48395,399516,2014-12-02,Washington,Vancouver,0,0,45.6348,-122.638,0.059,0.33675,0.6044999999999999,-0.339525,True
621,48547,335819,2014-12-03,Washington,Pasco,1,0,46.2718,-119.217,0.34700000000000003,0.0,0.653,0.6566,True
625,48968,260716,2014-12-07,Washington,Seattle,1,1,47.5496,-122.321,0.09,0.2745,0.6355,-0.4467,True
626,48981,262945,2014-12-07,Washington,Seattle,0,0,47.4435,-122.296,0.1185,0.14200000000000002,0.7394999999999999,0.08277499999999997,True
627,48997,529254,2014-12-07,Washington,University Place,1,0,47.2355,-122.528,0.0,0.0,1.0,0.0,True
628,49375,263082,2014-12-10,Washington,Seattle,0,0,47.4435,-122.296,0.1185,0.14200000000000002,0.7394999999999999,0.08277499999999997,True
630,49451,492023,2014-12-11,Washington,Spokane,0,0,47.6611,-117.432,0.174125,0.1385,0.68725,0.0850625,True
633,50017,267031,2014-12-15,Washington,Seattle,0,0,47.4435,-122.296,0.1185,0.14200000000000002,0.7394999999999999,0.08277499999999997,True
634,50054,277083,2014-12-15,Washington,Seattle,0,0,47.5334,-122.275,0.07325,0.18,0.74675,-0.252875,True
635,50083,264605,2014-12-16,Washington,Centralia,0,0,46.7275,-122.964,0.0595,0.30625,0.634,-0.3179,True
636,50090,264314,2014-12-16,Washington,Lynnwood,0,0,47.7961,-122.258,0.156,0.266,0.578,-0.2263,True
640,50518,265678,2014-12-19,Washington,Tacoma,0,0,47.2509,-122.462,0.153,0.1988,0.6482,0.10254000000000003,True
641,50591,270735,2014-12-20,Washington,Spokane,0,0,47.6211,-117.55,0.0,0.293,0.7070000000000001,-0.6579999999999999,True
642,50657,283442,2014-12-20,Washington,Federal Way,0,1,47.3035,-122.382,0.0,0.1756,0.8244,-0.37726,True
643,50675,283440,2014-12-20,Washington,Federal Way,0,1,47.3183,-122.402,0.0,0.2926666666666667,0.7073333333333333,-0.6287666666666666,True
644,50931,270812,2014-12-22,Washington,Seattle,0,0,47.4435,-122.296,0.158,0.145,0.6970000000000001,0.24826666666666666,True
647,51134,269012,2014-12-24,Washington,Tacoma,0,0,47.2436,-122.451,0.09166666666666667,0.21483333333333327,0.6934999999999999,-0.032900000000000006,True
648,51309,269689,2014-12-26,Washington,Tacoma,0,0,47.2339,-122.474,0.1274,0.2436,0.6287999999999999,0.0074000000000000185,True
649,51325,269686,2014-12-26,Washington,Seattle,0,0,47.608,-122.303,0.07479591836734692,0.1997959183673469,0.7253877551020409,-0.2973959183673469,True
650,51340,269792,2014-12-26,Washington,Lacey,0,0,47.026,-122.804,0.0,0.46399999999999997,0.536,-0.9186,True
651,51446,273008,2014-12-27,Washington,Seattle,0,0,47.4435,-122.296,0.158,0.145,0.6970000000000001,0.24826666666666666,True
652,51563,273229,2014-12-27,Washington,Rainier Valley,0,0,47.5361,-122.275,0.1465,0.039,0.8145,0.1997,True
653,51597,270993,2014-12-27,Washington,Yakima,0,0,46.3226,-120.007,0.0,0.251,0.7490000000000001,-0.5696,True
655,52088,271956,2014-12-31,Washington,Seattle,0,0,47.5451,-122.281,0.16560000000000002,0.0944,0.7402,0.23732,True
656,52089,277094,2014-12-31,Washington,Seattle,0,0,47.5334,-122.275,0.18066666666666667,0.026000000000000002,0.7933333333333333,0.3499666666666667,True
657,52093,271957,2014-12-31,Washington,Seattle,1,0,47.5316,-122.278,0.18066666666666667,0.026000000000000002,0.7933333333333333,0.3499666666666667,True
658,52095,276313,2014-12-31,Washington,Renton,0,1,47.4468,-122.201,0.0,0.124,0.8759999999999999,-0.34,True
659,52124,379247,2014-12-31,Washington,Seattle,0,0,47.5406,-122.387,0.077,0.0,0.9229999999999999,0.06743333333333333,True
661,52229,272600,2015-01-01,Washington,Renton,2,1,47.4997,-122.126,0.0,0.31,0.69,-0.4003,True
664,52285,272606,2015-01-01,Washington,Clark County,0,1,45.6751,-122.569,0.03066666666666666,0.2436666666666667,0.726,-0.4848666666666667,True
665,52311,393704,2015-01-01,Washington,Vancouver,0,1,45.675,-122.569,0.03066666666666666,0.2436666666666667,0.726,-0.4848666666666667,True
667,52430,276230,2015-01-02,Washington,Seattle,0,0,47.4435,-122.296,0.237,0.0,0.7629999999999999,0.7382,True
668,52481,277284,2015-01-03,Washington,Spokane,0,0,47.6211,-117.55,0.0,0.293,0.7070000000000001,-0.6579999999999999,True
670,52587,273593,2015-01-04,Washington,Seattle,0,1,47.5233,-122.276,0.271,0.0,0.7290000000000001,0.6139,True
672,52878,275131,2015-01-06,Washington,Walla Walla,0,0,46.0602,-118.333,0.18025,0.163,0.6569999999999999,0.20335000000000006,True
675,53441,277027,2015-01-11,Washington,Seattle,0,1,47.6613,-122.32,0.098,0.043333333333333335,0.8586666666666667,-0.004633333333333341,True
676,53829,279227,2015-01-14,Washington,Seattle,0,1,47.5856,-122.32,0.05332558139534884,0.2326511627906977,0.7140697674418605,-0.3352790697674419,True
677,53837,278747,2015-01-14,Washington,Tacoma,0,1,47.1846,-122.434,0.11766666666666666,0.17700000000000002,0.7053333333333333,0.048299999999999975,True
678,53909,280899,2015-01-15,Washington,Spokane,0,0,47.659,-117.418,0.21728571428571428,0.14757142857142855,0.6351428571428571,0.05745714285714284,True
681,54410,281014,2015-01-19,Washington,Tacoma,0,1,47.2174,-122.402,0.19766666666666666,0.12233333333333335,0.68,0.14203333333333334,True
682,54441,283246,2015-01-19,Washington,Seattle,0,1,47.6138,-122.332,0.07374390243902439,0.20756097560975614,0.7187073170731706,-0.23062560975609744,True
683,54482,341048,2015-01-19,Washington,Tacoma,0,0,47.244,-122.558,0.0,0.16699999999999998,0.833,-0.34,True
684,54677,282553,2015-01-21,Washington,Bremerton,0,1,47.5895,-122.626,0.0,0.22,0.78,-0.4767,True
685,54683,335652,2015-01-21,Washington,Everett,1,0,47.9218,-122.252,0.0931,0.2019,0.705,-0.23025,True
687,54906,282489,2015-01-22,Washington,Federal Way,1,0,47.2853,-122.365,0.0,0.3323333333333333,0.6676666666666667,-0.6202666666666666,True
688,55040,379233,2015-01-23,Washington,Seattle,0,0,47.6241,-122.35,0.07038028169014085,0.20702816901408447,0.7225915492957746,-0.2418521126760564,True
689,55053,283777,2015-01-24,Washington,Seattle,0,0,47.6138,-122.332,0.08135000000000002,0.1991199999999999,0.7194699999999998,-0.23302399999999995,True
691,55135,283244,2015-01-24,Washington,Seattle,0,0,47.6126,-122.345,0.08287012987012986,0.205974025974026,0.7111038961038959,-0.2180766233766233,True
692,55229,283741,2015-01-25,Washington,Spokane,1,0,47.6517,-117.401,0.223,0.146,0.631,0.07079999999999997,True
693,55275,283759,2015-01-25,Washington,Seattle,0,2,47.6187,-122.33,0.08027000000000001,0.19942999999999994,0.7202699999999999,-0.2227449999999999,True
694,55326,291756,2015-01-26,Washington,Spokane,0,0,47.7158,-117.365,0.083,0.218,0.6990000000000001,-0.4767,True
695,55355,284850,2015-01-26,Washington,Seattle,0,1,47.6009,-122.298,0.14344444444444446,0.14533333333333331,0.7112777777777777,0.05074444444444445,True
696,55357,284524,2015-01-26,Washington,Tukwila,0,1,47.4652,-122.297,0.07450000000000001,0.3077,0.6178,-0.38004,True
700,55613,331505,2015-01-28,Washington,Vancouver,0,1,45.6551,-122.601,0.0792,0.1466,0.7742,-0.13646,True
705,55905,286975,2015-01-30,Washington,Tacoma,0,1,47.181,-122.463,0.0,0.17700000000000002,0.823,-0.2266666666666667,True
708,55943,286518,2015-01-31,Washington,Arlington,0,1,48.1861,-122.104,0.278,0.0,0.722,0.4019,True
710,56106,287194,2015-02-01,Washington,Seattle,0,2,47.5518,-122.278,0.13066666666666668,0.10966666666666663,0.7596666666666666,0.14616666666666664,True
712,56211,362522,2015-02-02,Washington,Pullman,0,3,46.7336,-117.17,0.09514285714285717,0.11814285714285712,0.7867142857142858,-0.014671428571428571,True
715,56417,288750,2015-02-04,Washington,Spokane,0,1,47.6147,-117.395,0.0,0.0,1.0,0.0,True
716,56453,288746,2015-02-04,Washington,Pasco,1,0,46.2282,-119.101,0.0,0.1,0.9,-0.33525,True
717,56510,289235,2015-02-05,Washington,Spokane,0,1,47.6309,-117.314,0.218,0.374,0.408,-0.3182,True
718,57096,292331,2015-02-10,Washington,Marysville (Tulalip),0,0,48.1131,-122.244,0.2265,0.0795,0.6940000000000001,0.42775,True
721,57453,293432,2015-02-13,Washington,Everett,2,1,47.9305,-122.204,0.064,0.0,0.936,0.1806,True
722,57461,294455,2015-02-13,Washington,Vancouver,0,0,45.6055,-122.501,0.13294444444444445,0.1946111111111111,0.6723888888888888,-0.09326111111111113,True
725,57730,330943,2015-02-15,Washington,Yakima,0,2,46.6037,-120.494,0.107,0.10300000000000001,0.79,0.0191,True
726,57898,426966,2015-02-17,Washington,Spokane,0,0,47.6611,-117.432,0.08966666666666667,0.1608333333333333,0.7493333333333334,-0.10711666666666664,True
728,58091,295976,2015-02-19,Washington,Seattle,0,1,47.7746,-122.388,0.311,0.22,0.46799999999999997,0.4497,True
729,58168,299106,2015-02-20,Washington,Seattle,0,0,47.4435,-122.296,0.14800000000000002,0.2,0.652,-0.1838,True
730,58187,341929,2015-02-20,Washington,Bremerton,0,0,47.5673,-122.633,0.156,0.0,0.8440000000000001,0.3802,True
731,58301,295782,2015-02-21,Washington,Vancouver,0,0,45.6272,-122.672,0.0,0.2125,0.7875000000000001,-0.34,True
734,58406,296562,2015-02-22,Washington,Seattle,0,3,47.6613,-122.32,0.05122222222222223,0.20366666666666666,0.7449999999999999,-0.4394666666666666,True
735,58427,299126,2015-02-22,Washington,Seattle,0,0,47.4435,-122.296,0.14800000000000002,0.2,0.652,-0.1838,True
737,58536,296524,2015-02-23,Washington,Marysville,0,0,48.0474,-122.132,0.0,0.195,0.8049999999999999,-0.34,True
739,58647,297875,2015-02-24,Washington,Olympia,0,0,47.0421,-122.929,0.0658,0.2406,0.6936000000000001,-0.4002,True
740,58706,297309,2015-02-25,Washington,Spokane,0,0,47.6585,-117.426,0.098,0.10633333333333332,0.7955555555555556,0.04043333333333335,True
743,58803,298319,2015-02-26,Washington,Spokane,0,0,47.6473,-117.378,0.062,0.098,0.83975,-0.0915,True
745,59154,299915,2015-03-01,Washington,Pullman,0,0,46.7324,-117.18,0.09716666666666668,0.2718333333333333,0.6309999999999999,-0.4609833333333333,True
746,59179,302299,2015-03-01,Washington,Seattle,0,0,47.4435,-122.296,0.14800000000000002,0.2,0.652,-0.1838,True
747,59211,317430,2015-03-01,Washington,Seatac,0,0,47.4453,-122.294,0.092,0.2505,0.6572500000000001,-0.457775,True
748,59367,300800,2015-03-02,Washington,Seattle,0,0,47.5173,-122.351,0.06666666666666668,0.21066666666666664,0.7226666666666667,-0.11760000000000002,True
749,59522,317769,2015-03-03,Washington,Kennewick,0,0,46.2109,-119.174,0.040999999999999995,0.17566666666666667,0.7833333333333333,-0.016500000000000015,True
750,59863,302252,2015-03-07,Washington,Seattle,0,1,47.6186,-122.343,0.0488695652173913,0.23031884057971025,0.7208405797101447,-0.4447710144927537,True
752,60142,303425,2015-03-09,Washington,Seattle,0,1,47.7323,-122.348,0.38799999999999996,0.198,0.413,0.3182,True
753,60154,303341,2015-03-09,Washington,Vancouver,0,0,45.6506,-122.61,0.20199999999999999,0.0,0.7979999999999999,0.1292,True
755,60268,342013,2015-03-10,Washington,Federal Way,0,0,47.2923,-122.31,0.0885,0.4175,0.4935,-0.5403,True
756,60552,310053,2015-03-12,Washington,Seattle,0,0,47.4435,-122.296,0.0,0.262,0.738,-0.6901,True
757,60556,306075,2015-03-12,Washington,Federal Way,0,2,47.3144,-122.356,0.054000000000000006,0.12775,0.8185,-0.179475,True
759,60577,426983,2015-03-12,Washington,Spokane (county),0,0,47.7368,-117.429,0.03833333333333334,0.05633333333333334,0.9053333333333334,-0.09926666666666666,True
760,60596,306078,2015-03-12,Washington,Seattle,0,1,47.7102,-122.291,0.15619999999999998,0.131,0.7127999999999999,0.0935,True
762,60696,307133,2015-03-13,Washington,Kennewick,0,0,46.2094,-119.152,0.0615,0.1945,0.7440000000000001,-0.26355,True
763,60743,307373,2015-03-13,Washington,Seattle,0,0,47.6466,-122.347,0.106,0.14,0.754,-0.1860333333333333,True
764,60744,307377,2015-03-13,Washington,Seattle,0,0,47.7051,-122.353,0.11033333333333337,0.19833333333333333,0.6913333333333332,-0.13655000000000006,True
765,60777,307130,2015-03-13,Washington,Kennewick,0,0,46.1862,-119.129,0.0,0.2,0.8,-0.5788,True
766,60908,307128,2015-03-14,Washington,Vancouver,0,1,45.6399,-122.632,0.20199999999999999,0.0,0.7979999999999999,0.1292,True
767,60923,307126,2015-03-14,Washington,Seattle,1,0,47.6017,-122.322,0.06136363636363638,0.21576623376623374,0.7229090909090911,-0.3707103896103897,True
768,60954,341998,2015-03-14,Washington,Federal Way,0,0,47.3174,-122.338,0.0885,0.2685,0.6425000000000001,-0.3066,True
771,61053,307400,2015-03-15,Washington,Seattle,1,0,47.5778,-122.313,0.1027777777777778,0.19822222222222224,0.6991111111111111,-0.1392111111111111,True
772,61075,341993,2015-03-15,Washington,Federal Way,0,0,47.3407,-122.31,0.027000000000000003,0.128,0.845,-0.2965,True
773,61139,308250,2015-03-16,Washington,Everett,0,1,47.9218,-122.241,0.0,0.0,1.0,0.0,True
776,61340,309043,2015-03-17,Washington,Grandview,1,0,46.2542,-119.91,0.0,0.512,0.488,-0.743,True
777,61423,313144,2015-03-18,Washington,Yakima,0,0,46.5712,-120.541,0.051,0.1275,0.8220000000000001,-0.3281,True
778,61424,313145,2015-03-18,Washington,Seattle,0,0,47.4435,-122.296,0.0,0.262,0.738,-0.6901,True
779,61505,309280,2015-03-18,Washington,Vancouver,0,0,45.6957,-122.664,0.0,0.2893333333333333,0.7106666666666667,-0.5930333333333333,True
780,61507,309298,2015-03-18,Washington,Pasco,0,1,46.2298,-119.09,0.10625,0.2035,0.69025,-0.269975,True
782,61654,309278,2015-03-19,Washington,Seattle,1,0,47.6107,-122.339,0.06924000000000001,0.21596000000000004,0.7148266666666666,-0.36302,True
784,61730,335615,2015-03-20,Washington,Spokane,0,0,47.6611,-117.432,0.08183333333333333,0.07100000000000001,0.847,0.006950000000000012,True
785,61784,310625,2015-03-20,Washington,Tacoma,1,0,47.2381,-122.406,0.121,0.16999999999999998,0.7090000000000001,-0.015924999999999998,True
789,62027,312006,2015-03-22,Washington,Mercer Island,0,0,47.5707,-122.222,0.161,0.0,0.8390000000000001,0.5355,True
790,62037,311423,2015-03-22,Washington,Seattle,0,0,47.608,-122.313,0.057723076923076926,0.20906153846153847,0.7332,-0.3748353846153848,True
791,62040,312017,2015-03-22,Washington,Pullman,0,0,46.7308,-117.181,0.19216666666666668,0.18800000000000006,0.6196666666666667,-0.04524999999999999,True
792,62043,311999,2015-03-22,Washington,Seattle,0,0,47.6017,-122.295,0.0304,0.207,0.7624,-0.5004799999999999,True
793,62059,311424,2015-03-22,Washington,Seattle,0,1,47.5804,-122.407,0.0,0.242,0.758,-0.5859,True
795,62237,314558,2015-03-23,Washington,Seattle,0,0,47.4435,-122.296,0.0,0.262,0.738,-0.6901,True
797,62299,312505,2015-03-24,Washington,Tukwila,0,1,47.46,-122.253,0.0,0.231,0.769,-0.34,True
798,62336,312225,2015-03-24,Washington,Spokane,1,0,47.7049,-117.367,0.076,0.336,0.588,-0.7351,True
800,62391,314565,2015-03-24,Washington,Seattle,0,0,47.4435,-122.296,0.0,0.262,0.738,-0.6901,True
802,62649,314623,2015-03-26,Washington,Seattle,0,0,47.4435,-122.296,0.0,0.262,0.738,-0.6901,True
803,62692,379212,2015-03-26,Washington,Seattle,0,0,47.5208,-122.269,0.05825,0.193,0.74875,-0.159475,True
804,62780,314491,2015-03-27,Washington,Prosser,0,1,46.2145,-119.792,0.0,0.138,0.862,-0.34,True
807,62860,458782,2015-03-28,Washington,Yakima,0,0,46.6065,-120.469,0.0,0.26666666666666666,0.7333333333333334,-0.2266666666666667,True
809,63008,314316,2015-03-28,Washington,Bremerton (East Bremerton),2,1,47.6214,-122.609,0.0,0.41200000000000003,0.588,-0.7717,True
810,63217,315971,2015-03-30,Washington,Seattle,0,0,47.6287,-122.361,0.08020000000000001,0.1672,0.7525666666666667,-0.23543999999999995,True
811,63267,314945,2015-03-30,Washington,Federal Way,0,1,47.3434,-122.312,0.0,0.415,0.585,-0.7964,True
812,63268,315977,2015-03-30,Washington,Vancouver,0,0,45.6573,-122.548,0.03,0.10675,0.863,-0.059825,True
813,63272,315596,2015-03-30,Washington,Parkland,1,0,47.1542,-122.455,0.03866666666666667,0.287,0.6746666666666666,-0.3321333333333334,True
815,63291,377689,2015-03-30,Washington,Seattle,0,0,47.6138,-122.332,0.07020547945205481,0.18838356164383555,0.7413972602739726,-0.3027753424657534,True
816,63304,315789,2015-03-31,Washington,Seattle,0,0,47.6211,-122.318,0.06117391304347827,0.1890144927536232,0.7498115942028983,-0.3336463768115942,True
817,63424,317778,2015-03-31,Washington,Kennewick,0,0,46.2109,-119.174,0.2015,0.1375,0.6609999999999999,0.30335,True
820,63560,377839,2015-04-01,Washington,Seattle,0,0,47.521,-122.371,0.08475,0.28975,0.6255000000000001,-0.23525,True
823,63700,320388,2015-04-02,Washington,Bellevue,0,0,47.6187,-122.201,0.16033333333333333,0.24833333333333335,0.5913333333333334,-0.12610000000000002,True
824,63714,318204,2015-04-02,Washington,Bellingham,1,0,48.743,-122.469,0.284,0.105,0.611,0.6249,True
825,63837,425543,2015-04-03,Washington,Spokane (Spokane Valley),0,0,47.6611,-117.432,0.1457142857142857,0.17185714285714287,0.6825714285714285,-0.007928571428571427,True
826,63968,318252,2015-04-04,Washington,Kent,0,1,47.3965,-122.231,0.0358,0.1908,0.7736,-0.24564,True
828,64035,318274,2015-04-04,Washington,Everett,0,0,48.006,-122.201,0.0,0.19899999999999998,0.8009999999999999,-0.7359,True
829,64158,318932,2015-04-05,Washington,Belltown,0,0,47.6147,-122.345,0.06147945205479454,0.18313698630136985,0.7553698630136986,-0.3119945205479451,True
830,64159,319254,2015-04-05,Washington,Pullman,0,0,46.7357,-117.174,0.115,0.10633333333333334,0.7783333333333333,0.059966666666666675,True
831,64161,318284,2015-04-05,Washington,Seattle,0,0,47.6062,-122.332,0.0669466666666667,0.19150666666666666,0.7415333333333332,-0.3070399999999999,True
832,64162,318292,2015-04-05,Washington,Seattle,0,0,47.6149,-122.342,0.06447887323943664,0.1886619718309859,0.7468450704225351,-0.32038450704225346,True
833,64414,319529,2015-04-07,Washington,Bremerton,0,0,47.5539,-122.659,0.0,0.3785,0.6214999999999999,-0.8056,True
834,64426,319380,2015-04-07,Washington,Seattle,0,0,47.5299,-122.363,0.1078,0.2562,0.636,-0.12276,True
835,64427,319532,2015-04-07,Washington,Seattle,0,0,47.705,-122.345,0.10625,0.155875,0.7379999999999999,0.0210375,True
836,64436,323864,2015-04-07,Washington,Seattle,0,0,47.4435,-122.296,0.2545,0.131,0.6145,0.05864999999999997,True
837,64452,318980,2015-04-07,Washington,Tacoma,0,2,47.2336,-122.425,0.1701666666666667,0.13641666666666666,0.6934166666666667,0.12134166666666668,True
838,64476,339203,2015-04-07,Washington,Renton,0,0,47.4936,-122.219,0.0,0.332,0.6679999999999999,-0.5901,True
839,64673,333457,2015-04-08,Washington,Seattle,0,0,47.5361,-122.275,0.06766666666666668,0.1758333333333333,0.7565000000000001,-0.06546666666666667,True
840,64682,320711,2015-04-08,Washington,Seattle,0,0,47.685,-122.315,0.10463636363636364,0.11363636363636365,0.7817272727272727,0.05160909090909092,True
841,64742,334006,2015-04-09,Washington,Seattle,0,0,47.6123,-122.318,0.07023529411764706,0.17555882352941174,0.7541911764705882,-0.2840779411764705,True
842,64760,321612,2015-04-09,Washington,Seattle,0,1,47.5447,-122.376,0.11566666666666665,0.294,0.5903333333333333,-0.2691333333333333,True
843,65016,323162,2015-04-11,Washington,Battle Ground,0,1,45.778,-122.538,0.077,0.31266666666666665,0.6103333333333334,-0.3634,True
844,65023,321717,2015-04-11,Washington,Shoreline,0,0,47.7568,-122.32,0.2766666666666667,0.22433333333333336,0.499,0.2473333333333333,True
845,65111,322601,2015-04-11,Washington,Kennewick,0,0,46.2109,-119.174,0.2015,0.1375,0.6609999999999999,0.30335,True
846,65128,326015,2015-04-11,Washington,Yakima,0,0,46.6031,-120.483,0.0,0.0,1.0,0.0,True
847,65150,322662,2015-04-12,Washington,Spokane,0,2,47.6925,-117.365,0.121,0.2195,0.6595,-0.1901,True
850,65271,331622,2015-04-12,Washington,Northshore,0,1,47.7779,-122.159,0.0,0.29600000000000004,0.7040000000000001,-0.7096,True
