,Unnamed: 0,incident_id,date,state,city_or_county,n_killed,n_injured,latitude,longitude,pos,neg,neu,comp,scrape
1975,53258,276032,2015-01-09,New York,Rochester,1,0,43.1375,-77.6509,0.329,0.0315,0.6395,0.35745,True
1976,53264,343723,2015-01-09,New York,Albany,0,0,42.6526,-73.7562,0.0,0.324,0.6759999999999999,-0.34,True
1977,53285,276930,2015-01-10,New York,Manhattan,0,0,40.7194,-74.0015,0.04209375,0.2385625,0.71934375,-0.373115625,True
1978,53289,276913,2015-01-10,New York,Buffalo,0,0,42.9453,-78.8252,0.335,0.10800000000000001,0.557,0.8083,True
1979,53304,276947,2015-01-10,New York,Bronx,0,1,40.8279,-73.8982,0.0545,0.34550000000000003,0.6,-0.8575999999999999,True
1980,53305,276487,2015-01-10,New York,Syracuse,0,1,43.0587,-76.1501,0.0,0.217,0.7829999999999999,-0.3818,True
1981,53308,276952,2015-01-10,New York,Buffalo,0,0,42.9374,-78.8021,0.13266666666666668,0.17866666666666667,0.6886666666666666,0.0089,True
1982,53318,276476,2015-01-10,New York,Queens,1,0,40.6078,-73.7524,0.0,0.0,1.0,0.0,True
1983,53333,276908,2015-01-10,New York,Bronx,0,1,40.8591,-73.8982,0.07,0.15525,0.7745000000000001,-0.2471,True
1984,53338,276502,2015-01-10,New York,Rochester,0,2,43.1471,-77.5919,0.21600000000000003,0.0,0.784,0.5106,True
1985,53365,316029,2015-01-10,New York,Bronx,0,0,40.8067,-73.9283,0.04766666666666666,0.2326666666666667,0.7197777777777777,-0.2405777777777777,True
1986,53382,277659,2015-01-11,New York,Manhattan,0,1,40.8184,-73.947,0.10864285714285717,0.15250000000000002,0.7389285714285715,-0.03577142857142858,True
1987,53429,276919,2015-01-11,New York,Buffalo,0,0,42.9147,-78.808,0.0,0.23233333333333334,0.7676666666666666,-0.3498666666666667,True
1988,53430,277613,2015-01-11,New York,Albany (Colonie),0,0,42.6939,-73.8114,0.0,0.424,0.5760000000000001,-0.7096,True
1991,53445,277589,2015-01-11,New York,Mineola,1,0,40.7475,-73.6348,0.0,0.247,0.753,-0.3818,True
1994,53495,276906,2015-01-11,New York,Utica,0,0,43.091,-75.2173,0.0,0.1235,0.8765000000000001,-0.2787,True
1998,53534,277649,2015-01-12,New York,Brooklyn,1,0,40.6397,-73.9456,0.0,0.415,0.585,-0.73045,True
2000,53555,290879,2015-01-12,New York,Brooklyn,0,1,40.6803,-73.9621,0.127,0.109,0.7639999999999999,-0.04486666666666665,True
2002,53578,279343,2015-01-12,New York,Brooklyn,0,0,40.6884,-73.9161,0.0,0.30325,0.69675,-0.456975,True
2003,53597,285821,2015-01-12,New York,Brooklyn,0,1,40.7114,-73.9595,0.23125,0.22624999999999995,0.5424166666666667,0.10579166666666663,True
2007,53659,278129,2015-01-13,New York,Queens,0,1,40.7301,-73.8651,0.08766666666666667,0.20466666666666666,0.7076666666666668,-0.21443333333333334,True
2008,53685,278167,2015-01-13,New York,Syracuse,0,0,43.0305,-76.1475,0.0,0.8320000000000001,0.168,-0.872,True
2010,53717,278581,2015-01-14,New York,Schenectady,0,1,42.7967,-73.9683,0.14,0.134,0.726,0.0258,True
2015,53845,284265,2015-01-15,New York,Staten Island,0,0,40.6345,-74.1185,0.0415,0.254,0.7040000000000001,-0.6356999999999999,True
2016,53851,303484,2015-01-15,New York,Staten Island,0,0,40.64,-74.1304,0.301,0.08549999999999999,0.613,0.7173499999999999,True
2017,53862,278870,2015-01-15,New York,Buffalo,0,0,42.9296,-78.8349,0.0,0.4345,0.5655,-0.34,True
2020,53958,279323,2015-01-15,New York,Syracuse,0,1,43.0681,-76.1607,0.0,0.2,0.8,-0.7184,True
2022,54005,279338,2015-01-16,New York,Brooklyn,0,0,40.6917,-73.9062,0.0,0.2564,0.7436,-0.36558,True
2024,54030,279828,2015-01-16,New York,Brooklyn,0,1,40.6398,-73.9291,0.0,0.423,0.5770000000000001,-0.875,True
2026,54041,279807,2015-01-16,New York,Buffalo,0,1,42.9021,-78.8539,0.0,0.3256,0.6744,-0.7059200000000001,True
2027,54143,280786,2015-01-17,New York,Brooklyn,0,0,40.6655,-73.9229,0.0975,0.1691666666666667,0.733,-0.06281666666666667,True
2030,54185,281325,2015-01-17,New York,Brooklyn,0,1,40.6734,-73.8858,0.161,0.241,0.598,-0.2793333333333333,True
2031,54195,282603,2015-01-17,New York,Buffalo,0,0,42.9145,-78.8204,0.0,0.5265,0.4735,-0.7263,True
2032,54234,279865,2015-01-17,New York,Bronx,0,1,40.85,-73.9091,0.05,0.1075,0.8420000000000001,-0.2463,True
2033,54244,280754,2015-01-17,New York,Staten Island,0,0,40.6254,-74.1353,0.083,0.222,0.6940000000000001,-0.4588,True
2035,54328,282267,2015-01-18,New York,Bronx,0,1,40.8449,-73.9103,0.083,0.25,0.667,-0.6124,True
2037,54339,285243,2015-01-18,New York,New York (Manhattan),0,1,40.8012,-73.9613,0.05885714285714285,0.20742857142857146,0.7337142857142858,-0.4109142857142857,True
2038,54359,285823,2015-01-18,New York,Brooklyn,0,1,40.7122,-73.9591,0.1542,0.2072,0.6384,0.008279999999999977,True
2040,54437,281632,2015-01-19,New York,Buffalo,0,0,42.9373,-78.8067,0.09833333333333333,0.2053333333333333,0.6960000000000001,-0.2993333333333333,True
2041,54469,281333,2015-01-19,New York,Queens,0,1,40.6956,-73.8199,0.264,0.16399999999999998,0.5710000000000001,0.4215,True
2042,54473,280811,2015-01-19,New York,Buffalo,1,0,42.9554,-78.8984,0.105,0.21,0.685,-0.3182,True
2044,54554,281322,2015-01-20,New York,Queens,1,0,40.588,-73.8073,0.10099999999999999,0.374,0.525,-0.8067,True
2046,54585,281312,2015-01-20,New York,Syracuse,0,0,43.0608,-76.1487,0.0,0.24100000000000002,0.759,-0.6908,True
2047,54586,283620,2015-01-20,New York,Brooklyn,0,1,40.7111,-73.939,0.077,0.1094,0.8138,-0.033180000000000015,True
2050,54598,288411,2015-01-20,New York,New York (Manhattan),0,0,40.7228,-73.9768,0.0696,0.1582,0.7722,-0.07194000000000003,True
2052,54623,288409,2015-01-20,New York,Manhattan,0,1,40.7271,-73.9766,0.0892,0.13399999999999998,0.7767999999999999,-0.09708,True
2053,54628,281673,2015-01-20,New York,Staten Island,1,0,40.5947,-74.0696,0.153,0.301,0.546,-0.4019,True
2054,54635,281300,2015-01-20,New York,Brooklyn,0,2,40.712,-73.9407,0.077,0.1094,0.8138,-0.033180000000000015,True
2055,54636,281685,2015-01-20,New York,Brooklyn,1,0,40.6784,-73.9274,0.04633333333333334,0.249,0.7046666666666667,-0.31000000000000005,True
2056,54646,281350,2015-01-20,New York,Queens,1,0,40.6973,-73.814,0.264,0.16399999999999998,0.5710000000000001,0.4215,True
2058,54686,284415,2015-01-21,New York,Bronx,0,1,40.8208,-73.8581,0.312,0.258,0.43,0.128,True
2059,54687,283168,2015-01-21,New York,Corona (Queens),0,0,40.7542,-73.9227,0.11433333333333333,0.16833333333333333,0.7170000000000001,-0.1168,True
2060,54707,282256,2015-01-21,New York,Poughkeepsie,0,0,41.7056,-73.9383,0.071,0.0,0.929,0.29600000000000004,True
2061,54724,281956,2015-01-21,New York,Manhattan,2,0,40.7575,-73.988,0.10848,0.16920000000000002,0.7223200000000002,-0.10440799999999999,True
2065,54807,282271,2015-01-22,New York,Manhattan,0,1,40.8184,-73.947,0.096,0.16116666666666665,0.7429166666666668,-0.08435,True
2066,54824,288005,2015-01-22,New York,Depew,0,0,42.9045,-78.7007,0.085,0.14300000000000002,0.772,-0.128,True
2067,54831,282615,2015-01-22,New York,Manhattan,0,0,40.7921,-73.9718,0.12642857142857142,0.20285714285714285,0.6708571428571428,-0.23530000000000004,True
2069,54845,282286,2015-01-22,New York,Bronx,1,0,40.811,-73.8808,0.0,0.34299999999999997,0.657,-0.8356,True
2070,54847,282288,2015-01-22,New York,Manhattan,1,0,40.7142,-74.0024,0.06843589743589744,0.2471538461538462,0.6844615384615386,-0.2783564102564103,True
2074,54977,296546,2015-01-23,New York,Rochester,0,1,43.1757,-77.5752,0.06442857142857142,0.23614285714285715,0.6995714285714286,-0.2762428571428572,True
2076,55011,283173,2015-01-23,New York,Brooklyn,0,0,40.699,-73.9817,0.07575,0.1535,0.77075,-0.205225,True
2081,55066,282956,2015-01-24,New York,Arverne (Queens),4,1,40.6557,-73.7508,0.0415,0.2795,0.679,-0.63655,True
2082,55132,286126,2015-01-24,New York,New York (Manhattan),0,0,40.7182,-73.9819,0.027000000000000003,0.17300000000000001,0.8,-0.23666000000000004,True
2083,55133,284273,2015-01-24,New York,Buffalo,0,0,42.9126,-78.8137,0.18433333333333332,0.19566666666666666,0.6203333333333333,0.06793333333333333,True
2085,55139,283150,2015-01-24,New York,Buffalo,0,1,42.8883,-78.8712,0.0,0.0,1.0,0.0,True
2087,55185,284279,2015-01-25,New York,Buffalo,0,0,42.95399999999999,-78.8228,0.13699999999999998,0.193,0.67,-0.1504,True
2088,55200,284315,2015-01-25,New York,Brooklyn,0,1,40.6938,-73.9913,0.0275,0.171,0.8015,-0.35755,True
2089,55201,284410,2015-01-25,New York,Brooklyn,0,1,40.6938,-73.9913,0.0275,0.171,0.8015,-0.35755,True
2090,55207,284397,2015-01-25,New York,Corona (Queens),2,0,40.6786,-73.7737,0.097,0.158,0.745,-0.056600000000000025,True
2091,55224,283527,2015-01-25,New York,Manhattan,2,0,40.7403,-73.9874,0.07427777777777779,0.20022222222222225,0.7256666666666667,-0.24763888888888885,True
2094,55231,284408,2015-01-25,New York,Bronx,0,1,40.8614,-73.8988,0.10349999999999998,0.10925,0.78725,-0.017700000000000018,True
2095,55262,284403,2015-01-25,New York,Brooklyn,0,1,40.6938,-73.9913,0.0275,0.171,0.8015,-0.35755,True
2096,55269,284389,2015-01-25,New York,Brooklyn,1,0,40.6867,-73.9208,0.0,0.17133333333333334,0.8286666666666666,-0.3826333333333333,True
2097,55272,284364,2015-01-25,New York,Rochester,0,1,43.1757,-77.5752,0.06442857142857142,0.23614285714285715,0.6995714285714286,-0.2762428571428572,True
2098,55281,285251,2015-01-25,New York,Staten Island,0,0,40.6359,-74.1366,0.301,0.08549999999999999,0.613,0.7173499999999999,True
2099,55283,288461,2015-01-25,New York,Manhattan,0,0,40.8141,-73.952,0.09316666666666668,0.07983333333333333,0.8270000000000001,0.15819999999999998,True
2105,55354,284861,2015-01-26,New York,Manhattan,0,1,40.7132,-73.983,0.0,0.2723333333333333,0.7276666666666668,-0.3470666666666667,True
2106,55371,284842,2015-01-26,New York,Brooklyn,0,0,40.6583,-73.8776,0.0,0.28500000000000003,0.715,-0.6145,True
2108,55387,284847,2015-01-26,New York,Manhattan,0,1,40.7183,-73.9831,0.027000000000000003,0.1882,0.7848,-0.23666000000000004,True
2111,55396,283992,2015-01-26,New York,Manhattan,1,0,40.7584,-73.9816,0.10870588235294117,0.1515294117647059,0.739764705882353,-0.062,True
2112,55413,288420,2015-01-26,New York,Manhattan,0,0,40.7258,-73.9838,0.03609090909090909,0.2340909090909091,0.7298181818181818,-0.3638454545454545,True
2115,55492,284801,2015-01-27,New York,Buffalo,0,1,42.9014,-78.8415,0.0,0.3553333333333333,0.6446666666666666,-0.8105666666666668,True
2116,55536,284811,2015-01-27,New York,Niagara Falls,0,0,43.1059,-79.0397,0.11900000000000001,0.258,0.6235,-0.24470000000000006,True
2119,55563,286327,2015-01-28,New York,Bronx,0,0,40.8804,-73.8777,0.006558823529411764,0.2914411764705881,0.7020000000000002,-0.6771970588235297,True
2120,55581,285762,2015-01-28,New York,Rochester,0,1,43.1784,-77.5791,0.045000000000000005,0.26366666666666666,0.6915,-0.4010166666666667,True
2121,55602,289736,2015-01-28,New York,Brooklyn,0,0,40.6656,-73.9205,0.05,0.23425,0.7156250000000001,-0.2295,True
2124,55648,285715,2015-01-28,New York,Utica,0,0,43.0862,-75.2199,0.047,0.2355,0.7175,-0.63135,True
2127,55690,285802,2015-01-29,New York,Niagara Falls,0,0,43.1017,-79.0361,0.11900000000000001,0.258,0.6235,-0.24470000000000006,True
2129,55727,293523,2015-01-29,New York,Brooklyn,0,0,40.6823,-73.9199,0.04633333333333334,0.15366666666666665,0.7999999999999999,-0.19666666666666668,True
2132,55795,770153,2015-01-29,New York,Buffalo,0,0,42.8109,-78.8394,0.235,0.161,0.604,0.4939,True
2135,55854,286440,2015-01-30,New York,Buffalo,0,0,42.8785,-78.8798,0.0,0.0,1.0,0.0,True
2136,55855,286437,2015-01-30,New York,Buffalo,0,1,42.9191,-78.8078,0.22133333333333333,0.279,0.5,-0.13620000000000002,True
2137,55859,286137,2015-01-30,New York,Staten Island,0,1,40.6412,-74.0869,0.2695,0.154,0.5765,0.06429999999999997,True
2139,55890,287561,2015-01-30,New York,Bronx,0,0,40.8838,-73.9065,0.09533333333333333,0.24,0.6646666666666666,-0.3696333333333333,True
2143,55932,287494,2015-01-30,New York,New Rochelle,0,0,40.9151,-73.7859,0.0,0.353,0.647,-0.69905,True
2144,55936,288426,2015-01-31,New York,Brooklyn,0,2,40.7124,-73.944,0.0762,0.15400000000000005,0.7696,-0.16642,True
2145,55957,288403,2015-01-31,New York,Brooklyn,0,0,40.7019,-73.937,0.1104,0.14800000000000002,0.7416,-0.18652,True
2147,55974,287595,2015-01-31,New York,Queens,1,0,40.7835,-73.9159,0.2355,0.2455,0.519,-0.08399999999999999,True
2153,56080,287460,2015-02-01,New York,Poughkeepsie,0,1,41.7039,-73.9285,0.071,0.0,0.929,0.29600000000000004,True
2155,56133,287555,2015-02-01,New York,Bronx,1,0,40.8629,-73.852,0.0,0.2520833333333334,0.7479166666666667,-0.3636583333333333,True
2156,56146,287031,2015-02-01,New York,New York (Manhattan),1,4,40.8206,-73.9548,0.0,0.2692,0.7307999999999999,-0.63188,True
2158,56218,288961,2015-02-02,New York,Buffalo,0,0,42.9457,-78.9075,0.546,0.08800000000000001,0.366,0.9259,True
2159,56226,287502,2015-02-02,New York,Yonkers,0,1,40.9428,-73.8755,0.0,0.179,0.821,-0.34,True
2160,56327,288986,2015-02-03,New York,Dickinson,0,0,42.1166,-75.9447,0.379,0.0,0.621,0.6908,True
2163,56348,288933,2015-02-04,New York,Utica,0,0,43.0849,-75.2304,0.047,0.2355,0.7175,-0.63135,True
2164,56350,288934,2015-02-04,New York,Brooklyn,0,1,40.7105,-73.9408,0.0762,0.15400000000000005,0.7696,-0.16642,True
2167,56395,292402,2015-02-04,New York,Brooklyn,0,1,40.6948,-73.979,0.06420000000000001,0.2032,0.7323999999999999,-0.3947,True
2170,56484,288996,2015-02-05,New York,Brooklyn,0,0,40.6926,-73.9237,0.03075,0.23625,0.733,-0.5798,True
2171,56486,288943,2015-02-05,New York,Yonkers,0,1,40.9407,-73.8905,0.071625,0.319625,0.6088749999999999,-0.41245,True
2179,56620,289716,2015-02-06,New York,Buffalo,0,0,42.8963,-78.8833,0.396,0.226,0.377,0.4215,True
2181,56622,293527,2015-02-06,New York,Brooklyn,0,0,40.6816,-73.9258,0.0855,0.25325000000000003,0.66125,-0.455275,True
2187,56834,291875,2015-02-08,New York,Jamestown,0,0,42.0878,-79.2441,0.0,0.138,0.862,-0.34,True
2188,56855,295543,2015-02-08,New York,Bronx,0,1,40.8226,-73.9204,0.114,0.264,0.622,-0.4359,True
2190,56879,293521,2015-02-08,New York,Bronx,0,0,40.8226,-73.9204,0.114,0.264,0.622,-0.4359,True
2191,56926,290889,2015-02-08,New York,Buffalo,0,1,42.9186,-78.8137,0.22133333333333333,0.279,0.5,-0.13620000000000002,True
2192,56958,292400,2015-02-08,New York,Utica,0,0,43.0939,-75.2132,0.047,0.2355,0.7175,-0.63135,True
2194,56972,291147,2015-02-09,New York,Manhattan,0,1,40.7397,-74.0025,0.05778947368421052,0.21736842105263166,0.724842105263158,-0.3936736842105264,True
2199,57063,294621,2015-02-09,New York,Brooklyn,0,1,40.6943,-73.977,0.06420000000000001,0.2032,0.7323999999999999,-0.3947,True
2200,57067,291890,2015-02-09,New York,Manhattan,1,0,40.7385,-73.9997,0.058,0.2047619047619048,0.7372857142857144,-0.3786190476190477,True
2203,57134,291892,2015-02-10,New York,Bronx,0,0,40.8733,-73.8537,0.02345833333333333,0.20033333333333334,0.7762083333333334,-0.2765041666666666,True
2207,57199,291889,2015-02-11,New York,Schenectady,0,0,42.8059,-73.935,0.14400000000000002,0.20933333333333332,0.647,-0.11363333333333332,True
2210,57216,292850,2015-02-11,New York,Manhattan,0,0,40.7201,-73.9984,0.06093548387096773,0.20167741935483874,0.7373870967741936,-0.2876129032258065,True
2216,57385,292406,2015-02-12,New York,Staten Island,0,1,40.6353,-74.1173,0.0,0.0,1.0,0.0,True
2218,57390,293241,2015-02-12,New York,Buffalo,0,0,42.9348,-78.8162,0.1275,0.198,0.674,-0.36395,True
2219,57408,292855,2015-02-13,New York,Rochester,1,0,43.136,-77.648,0.247,0.304,0.449,-0.1984,True
2221,57420,293002,2015-02-13,New York,Arverne (Queens),1,1,40.6878,-73.8533,0.0,0.0,1.0,0.0,True
2225,57524,360844,2015-02-14,New York,Buffalo,0,0,42.9126,-78.8137,0.2765,0.0375,0.6865,0.4734,True
2228,57559,293246,2015-02-14,New York,Rochester,0,1,43.17,-77.5752,0.0,0.231,0.769,-0.7424,True
2229,57624,297499,2015-02-15,New York,Bronx,0,1,40.8226,-73.9204,0.114,0.264,0.622,-0.4359,True
2230,57627,293956,2015-02-15,New York,Brooklyn,0,1,40.7171,-73.9402,0.11266666666666665,0.15088888888888888,0.7363333333333333,0.02282222222222223,True
2231,57665,293905,2015-02-15,New York,Brooklyn,0,0,40.6608,-73.9398,0.0,0.366,0.634,-0.7579,True
2235,57713,293952,2015-02-15,New York,Syracuse,0,1,43.0662,-76.1524,0.0,0.21100000000000002,0.789,-0.34,True
2241,57750,296899,2015-02-16,New York,Syracuse,0,0,43.0415,-76.1458,0.21600000000000003,0.131,0.653,0.3753,True
2243,57811,293916,2015-02-16,New York,Manhattan,1,0,40.8006,-73.9377,0.10925,0.24575,0.6455,-0.35245000000000004,True
2246,57837,298295,2015-02-17,New York,Manhattan,0,1,40.8526,-73.9293,0.07087500000000001,0.107625,0.821375,-0.048962500000000006,True
2248,57966,294623,2015-02-18,New York,Manhattan,0,1,40.7355,-73.9866,0.0513125,0.151125,0.7975624999999998,-0.18835,True
2249,58004,295548,2015-02-18,New York,Bronx,0,1,40.8524,-73.831,0.0,0.29100000000000004,0.7090000000000001,-0.7506,True
2252,58061,294967,2015-02-19,New York,Niagara Falls,0,1,43.1058,-79.042,0.153,0.09699999999999999,0.75,0.2023,True
2255,58100,295562,2015-02-19,New York,Bronx,1,0,40.8795,-73.8543,0.061785714285714284,0.215,0.7231428571428572,-0.2224,True
2256,58114,295564,2015-02-19,New York,Brooklyn,1,0,40.695,-73.9761,0.08133333333333334,0.18683333333333327,0.7316666666666666,-0.2625666666666667,True
2257,58141,295560,2015-02-19,New York,Brooklyn,1,0,40.6697,-73.8911,0.0755,0.0,0.9245,0.12055,True
2259,58190,297524,2015-02-20,New York,Brooklyn,0,0,40.6749,-74.0038,0.0515,0.18600000000000003,0.7625,-0.33185000000000003,True
2261,58290,296883,2015-02-21,New York,Bronx,0,0,40.8226,-73.9204,0.114,0.264,0.622,-0.4359,True
2262,58339,296887,2015-02-21,New York,Queens,0,0,40.7619,-73.8394,0.0,0.423,0.5770000000000001,-0.6609999999999999,True
2265,58379,296879,2015-02-22,New York,Brooklyn,1,1,40.6584,-73.9291,0.0,0.366,0.634,-0.7579,True
2267,58397,523794,2015-02-22,New York,Penn Yan,0,0,42.6646,-77.0567,0.0,0.165,0.835,-0.4515,True
2268,58398,296881,2015-02-22,New York,Brooklyn,0,1,40.6607,-73.9303,0.0,0.366,0.634,-0.7579,True
2270,58506,296844,2015-02-23,New York,Manhattan,1,0,40.7207,-73.9781,0.06254545454545456,0.13436363636363635,0.8029090909090908,-0.1675,True
2271,58538,297537,2015-02-23,New York,Troy,0,1,42.7755,-73.678,0.0,0.298,0.7020000000000001,-0.6249,True
2272,58543,299954,2015-02-23,New York,Manhattan,0,0,40.793,-73.9729,0.063,0.16899999999999998,0.768,-0.30245,True
2273,58550,297533,2015-02-23,New York,Troy,0,0,42.7755,-73.678,0.0,0.298,0.7020000000000001,-0.6249,True
2276,58617,297630,2015-02-24,New York,Brooklyn,1,0,40.678,-74.0158,0.0,0.31,0.69,-0.5574,True
2277,58624,296915,2015-02-24,New York,Bronx,0,1,40.8842,-73.8557,0.254,0.19,0.556,0.2023,True
2281,58714,301106,2015-02-25,New York,Brooklyn,0,1,40.6873,-73.9996,0.114,0.0,0.8859999999999999,0.29635,True
2290,59101,303453,2015-02-28,New York,Brooklyn,0,0,40.7175,-73.9483,0.1128,0.1176,0.7696,0.19846,True
2294,59144,298792,2015-02-28,New York,Manhattan,0,1,40.8423,-73.9351,0.061833333333333323,0.1855,0.7528333333333332,-0.25830000000000003,True
2299,59307,300544,2015-03-02,New York,Syracuse,0,1,43.0235,-76.1347,0.1345,0.21100000000000002,0.6545000000000001,-0.042049999999999976,True
2304,59395,300515,2015-03-03,New York,Staten Island,0,1,40.6471,-74.0881,0.14400000000000002,0.09300000000000001,0.763,0.1695,True
2305,59410,301889,2015-03-03,New York,Manhattan,0,1,40.8082,-73.9366,0.060833333333333336,0.12783333333333333,0.8113333333333334,-0.1685,True
2306,59412,301099,2015-03-03,New York,Manhattan,0,1,40.8077,-73.9371,0.07300000000000001,0.1274,0.7996000000000001,-0.1342,True
2308,59494,301133,2015-03-03,New York,Bronx,1,0,40.838,-73.8643,0.0115,0.2705,0.718,-0.59945,True
2311,59532,301326,2015-03-04,New York,Queens,0,1,40.687,-73.8083,0.139,0.109,0.752,0.1139,True
2312,59547,301328,2015-03-04,New York,Brooklyn,0,0,40.6346,-73.8843,0.225,0.0,0.775,0.2584,True
2313,59579,301354,2015-03-04,New York,Bronx,1,0,40.8498,-73.8998,0.20733333333333331,0.154,0.6386666666666666,0.2741666666666667,True
2314,59619,301131,2015-03-04,New York,Bronx,1,0,40.8685,-73.8624,0.057999999999999996,0.2880714285714285,0.6539285714285715,-0.3364,True
2322,59782,302420,2015-03-06,New York,Buffalo,0,1,42.9299,-78.807,0.0,0.28275,0.71725,-0.499875,True
2323,59784,302411,2015-03-06,New York,Watertown,0,0,43.9753,-75.9015,0.0,0.14400000000000002,0.856,-0.4939,True
2324,59786,302424,2015-03-06,New York,Corona (Queens),2,0,40.7582,-73.8155,0.0,0.14,0.86,-0.4137,True
2325,59806,302722,2015-03-06,New York,Buffalo,0,1,42.9007,-78.854,0.0,0.21100000000000002,0.789,-0.34,True
2329,59896,308898,2015-03-07,New York,Bronx,0,1,40.8197,-73.8965,0.046,0.28800000000000003,0.6659999999999999,-0.7859,True
2330,59899,302719,2015-03-07,New York,Buffalo,0,0,42.9259,-78.8871,0.0,0.19733333333333333,0.8026666666666666,-0.3955666666666667,True
2331,59901,302730,2015-03-07,New York,Rochester,0,1,43.1859,-77.5762,0.2523333333333333,0.13833333333333336,0.6093333333333334,0.28350000000000003,True
2332,59944,306143,2015-03-07,New York,Brooklyn,0,1,40.7262,-73.9525,0.05566666666666667,0.2256666666666667,0.7186666666666667,-0.17466666666666664,True
2333,59964,302427,2015-03-07,New York,Brooklyn,0,1,40.6982,-73.9848,0.08812500000000001,0.1345,0.7773749999999998,-0.006012499999999997,True
2334,60004,305361,2015-03-07,New York,Newburgh,0,0,41.494,-74.0117,0.11800000000000001,0.136,0.746,-0.1027,True
2345,60179,311696,2015-03-09,New York,Rochester,0,0,43.1374,-77.5864,0.0,0.091,0.909,-0.34,True
2346,60200,303460,2015-03-09,New York,Staten Island,0,0,40.6431,-74.085,0.07200000000000001,0.1115,0.8165,-0.08525,True
2347,60222,305433,2015-03-09,New York,Manhattan,0,1,40.7237,-73.976,0.04683333333333334,0.1155,0.8373333333333334,-0.13321666666666668,True
2348,60224,305421,2015-03-09,New York,Manhattan,0,0,40.7562,-73.9906,0.1037,0.17969999999999994,0.7166,-0.20729,True
2350,60252,305321,2015-03-09,New York,Bronx,0,0,40.8346,-73.9082,0.1765,0.27699999999999997,0.5465,-0.3117,True
2351,60258,304459,2015-03-09,New York,Buffalo,0,0,42.9372,-78.8936,0.054000000000000006,0.24600000000000002,0.7,-0.4339500000000001,True
2355,60337,304448,2015-03-10,New York,Brooklyn,1,0,40.6803,-73.9969,0.0,0.248,0.752,-0.561,True
2358,60383,305332,2015-03-10,New York,Dunkirk,0,0,42.4584,-79.3192,0.113,0.212,0.6759999999999999,-0.29600000000000004,True
2361,60472,306367,2015-03-11,New York,Brooklyn,0,0,40.6145,-73.9916,0.0,0.302,0.698,-0.7241,True
2362,60493,306128,2015-03-11,New York,Syracuse,0,0,43.0408,-76.1614,0.27,0.0,0.73,0.5859,True
2365,60545,305289,2015-03-11,New York,Utica,0,2,43.0931,-75.2238,0.249,0.192,0.5579999999999999,0.21100000000000002,True
2366,60606,305394,2015-03-12,New York,Bronx,0,1,40.8698,-73.8443,0.07756521739130434,0.23426086956521736,0.6881304347826088,-0.263091304347826,True
2369,60669,306149,2015-03-12,New York,Bronx,0,0,40.8079,-73.922,0.0,0.11800000000000001,0.882,-0.34,True
2370,60689,306777,2015-03-13,New York,Rochester,0,2,43.1597,-77.5622,0.152,0.5720000000000001,0.276,-0.7269,True
2379,60848,309502,2015-03-14,New York,Binghamton,0,0,42.102,-75.9242,0.0,0.485,0.515,-0.5719,True
2381,60876,308471,2015-03-14,New York,Newburgh,0,1,41.4946,-74.013,0.11800000000000001,0.136,0.746,-0.1027,True
2383,60884,306995,2015-03-14,New York,Brooklyn,0,1,40.6158,-73.9445,0.081,0.0,0.919,0.2584,True
2386,60887,307270,2015-03-14,New York,Bronx,0,1,40.8238,-73.8946,0.046,0.28800000000000003,0.6659999999999999,-0.7859,True
2387,60888,307272,2015-03-14,New York,Bronx,0,1,40.8449,-73.9103,0.048,0.27275000000000005,0.67925,-0.4166,True
2388,60891,307764,2015-03-14,New York,Ridgewood,1,0,40.7006,-73.9099,0.049,0.0975,0.8535,-0.13185,True
2389,60919,311644,2015-03-14,New York,Manhattan,0,0,40.7336,-74.0026,0.09758333333333334,0.12616666666666668,0.7763333333333334,-0.13895000000000002,True
2390,60951,307101,2015-03-14,New York,Brooklyn,1,0,40.6835,-73.9881,0.146,0.14316666666666664,0.7108333333333333,0.055650000000000005,True
2391,60970,308078,2015-03-15,New York,Manhattan,0,1,40.8168,-73.9388,0.046999999999999986,0.09466666666666666,0.8583333333333333,-0.1776,True
2392,61071,453019,2015-03-15,New York,Brooklyn,1,0,40.6866,-73.9625,0.057,0.17,0.773,-0.4253,True
2394,61166,308075,2015-03-16,New York,New York (Manhattan),0,2,40.8168,-73.9388,0.046999999999999986,0.09466666666666666,0.8583333333333333,-0.1776,True
2396,61199,307743,2015-03-16,New York,Wappinger,1,0,41.6231,-73.8548,0.0,0.324,0.6759999999999999,-0.34,True
2398,61215,308883,2015-03-16,New York,Brooklyn,0,0,40.6782,-73.9442,0.109,0.19175,0.6990000000000001,-0.16207500000000002,True
2399,61217,308890,2015-03-16,New York,Buffalo,0,0,42.8878,-78.8529,0.10099999999999999,0.413,0.486,-0.8402,True
2400,61219,308916,2015-03-16,New York,Manhattan,0,0,40.7504,-73.9735,0.124,0.1999,0.6761,-0.12248,True
2403,61267,316085,2015-03-17,New York,Manhattan,0,1,40.8096,-73.9359,0.023142857142857142,0.11985714285714286,0.857,-0.2248142857142857,True
2404,61355,308874,2015-03-17,New York,Utica,0,0,43.0909,-75.2416,0.0,0.11699999999999999,0.883,-0.33525,True
2406,61439,310083,2015-03-18,New York,Rochester,0,0,43.184,-77.6455,0.0,0.16699999999999998,0.833,-0.5859,True
