state,year,gun,count_guns,latitude,longitude,mean_n_killed,mean_n_injured,count_handgun,count_shotgun,fip,state_abbr,population
Missouri,2015,Shotgun,38,38.12429210526315,-92.54761052631581,0.05263157894736842,0.15789473684210525,0,38,29, MO,6071732
Missouri,2015,Unknown,296,38.45052076124573,-91.96130657439444,0.13851351351351351,0.19932432432432431,0,0,29, MO,6071732
Missouri,2016,12 gauge,6,38.4123,-91.00580000000001,0.16666666666666666,0.6666666666666666,0,0,29, MO,6087135
Missouri,2016,20 gauge,1,36.9932,-89.6834,1.0,0.0,0,0,29, MO,6087135
Missouri,2016,22 LR,15,38.235380000000006,-92.56122666666666,0.06666666666666667,0.2,0,0,29, MO,6087135
Missouri,2016,25 Auto,1,37.2155,-93.2952,0.0,0.0,0,0,29, MO,6087135
Missouri,2016,30-06 Spr,1,37.6833,-92.6543,0.0,0.0,0,0,29, MO,6087135
Missouri,2016,308 Win,1,36.523,-91.5426,0.0,0.0,0,0,29, MO,6087135
Missouri,2016,357 Mag,4,38.76335,-93.1976,0.25,0.0,0,0,29, MO,6087135
Missouri,2016,38 Spl,9,38.3803125,-91.7601625,0.2222222222222222,0.3333333333333333,0,0,29, MO,6087135
Missouri,2016,380 Auto,16,38.5606875,-92.55297500000002,0.0625,0.375,0,0,29, MO,6087135
Missouri,2016,40 SW,17,38.3147375,-91.83006250000001,0.11764705882352941,0.29411764705882354,0,0,29, MO,6087135
Missouri,2016,410 gauge,1,40.2318,-92.7056,0.0,1.0,0,0,29, MO,6087135
Missouri,2016,44 Mag,1,36.8588,-94.3896,1.0,0.0,0,0,29, MO,6087135
Missouri,2016,45 Auto,15,38.490907692307694,-91.37079999999999,0.26666666666666666,0.3333333333333333,0,0,29, MO,6087135
Missouri,2016,9mm,46,38.30787857142857,-92.48348333333334,0.08695652173913043,0.13043478260869565,0,0,29, MO,6087135
Missouri,2016,Handgun,181,38.35060792682929,-92.2184725609756,0.22099447513812154,0.26519337016574585,181,0,29, MO,6087135
Missouri,2016,Other,5,38.324980000000004,-92.44724000000001,0.4,0.0,0,0,29, MO,6087135
Missouri,2016,Rifle,51,38.00088571428571,-92.27872857142854,0.17647058823529413,0.13725490196078433,0,0,29, MO,6087135
Missouri,2016,Shotgun,37,38.12004166666666,-92.09986388888892,0.02702702702702703,0.16216216216216217,0,37,29, MO,6087135
Missouri,2016,Unknown,1027,38.63411115745561,-91.510435557873,0.33690360272638753,0.5598831548198637,0,0,29, MO,6087135
Missouri,2017,12 gauge,6,38.41218333333333,-93.05233333333332,0.0,0.16666666666666666,0,0,29, MO,6106670
Missouri,2017,20 gauge,1,38.633,-91.3231,0.0,1.0,0,0,29, MO,6106670
Missouri,2017,22 LR,21,37.79195,-92.43737,0.3333333333333333,0.2857142857142857,0,0,29, MO,6106670
Missouri,2017,25 Auto,2,37.86575,-92.39255,0.0,0.0,0,0,29, MO,6106670
Missouri,2017,30-06 Spr,1,39.4131,-92.435,2.0,0.0,0,0,29, MO,6106670
Missouri,2017,30-30 Win,1,37.2155,-93.2952,0.0,0.0,0,0,29, MO,6106670
Missouri,2017,300 Win,1,37.2155,-93.2952,0.0,0.0,0,0,29, MO,6106670
Missouri,2017,32 Auto,2,38.23115,-93.98384999999999,0.0,0.0,0,0,29, MO,6106670
Missouri,2017,357 Mag,2,38.371700000000004,-93.9883,0.0,0.0,0,0,29, MO,6106670
Missouri,2017,38 Spl,5,38.436159999999994,-91.91838,0.2,0.0,0,0,29, MO,6106670
Missouri,2017,380 Auto,16,38.1552,-92.63756,0.125,0.3125,0,0,29, MO,6106670
Missouri,2017,40 SW,13,38.461138461538454,-93.31047692307692,0.23076923076923078,0.07692307692307693,0,0,29, MO,6106670
Missouri,2017,44 Mag,1,37.6406,-93.10799999999999,1.0,0.0,0,0,29, MO,6106670
Missouri,2017,45 Auto,12,38.095483333333334,-92.07221666666668,0.25,0.16666666666666666,0,0,29, MO,6106670
Missouri,2017,9mm,42,37.879626190476195,-88.08276904761905,0.11904761904761904,0.23809523809523808,0,0,29, MO,6106670
Missouri,2017,Handgun,213,38.52712653061226,-92.63137500000005,0.1784037558685446,0.28169014084507044,213,0,29, MO,6106670
Missouri,2017,Rifle,44,38.2228487804878,-91.89963170731706,0.36363636363636365,0.4090909090909091,0,0,29, MO,6106670
Missouri,2017,Shotgun,34,38.01570625,-92.50287500000003,0.23529411764705882,0.20588235294117646,0,34,29, MO,6106670
Missouri,2017,Unknown,1693,38.543367805755366,-91.81098968824925,0.3266391021854696,0.5020673360897815,0,0,29, MO,6106670
Missouri,2018,22 LR,3,38.08026666666667,-90.3214,0.3333333333333333,0.0,0,0,29, MO,6121623
Missouri,2018,308 Win,1,39.0115,-94.5746,0.0,0.0,0,0,29, MO,6121623
Missouri,2018,357 Mag,3,38.2846,-92.4329,0.0,0.0,0,0,29, MO,6121623
Missouri,2018,380 Auto,2,39.2003,-92.1363,0.0,0.5,0,0,29, MO,6121623
Missouri,2018,40 SW,2,38.48505,-94.5578,0.0,1.0,0,0,29, MO,6121623
Missouri,2018,410 gauge,1,40.0242,-94.9755,0.0,0.0,0,0,29, MO,6121623
Missouri,2018,45 Auto,2,38.076449999999994,-93.78315,0.0,0.0,0,0,29, MO,6121623
Missouri,2018,9mm,3,38.81153333333334,-92.20043333333335,1.0,0.0,0,0,29, MO,6121623
Missouri,2018,Handgun,41,38.07463999999999,-92.96966285714282,0.17073170731707318,0.14634146341463414,41,0,29, MO,6121623
Missouri,2018,Other,1,37.5577,-90.2912,0.0,0.0,0,0,29, MO,6121623
Missouri,2018,Rifle,16,38.2388875,-91.44116874999997,0.0,0.0625,0,0,29, MO,6121623
Missouri,2018,Shotgun,5,38.1545,-92.11068,0.2,0.0,0,5,29, MO,6121623
Missouri,2018,Unknown,331,38.58554626334519,-91.91519679715306,0.3504531722054381,0.6283987915407855,0,0,29, MO,6121623
Montana,2014,22 LR,2,47.643299999999996,-114.75399999999999,0.5,0.0,0,0,30, MT,1021869
Montana,2014,25 Auto,1,46.8874,-113.925,0.0,0.0,0,0,30, MT,1021869
Montana,2014,300 Win,1,48.7012,-104.428,0.0,1.0,0,0,30, MT,1021869
Montana,2014,380 Auto,2,46.625,-111.2885,0.5,0.0,0,0,30, MT,1021869
Montana,2014,40 SW,1,46.8874,-113.925,0.0,0.0,0,0,30, MT,1021869
Montana,2014,Rifle,1,45.9908,-112.52,0.0,0.0,0,0,30, MT,1021869
Montana,2014,Unknown,2,48.131550000000004,-108.57050000000001,0.0,1.0,0,0,30, MT,1021869
Montana,2015,12 gauge,3,45.7091,-109.5345,0.3333333333333333,0.6666666666666666,0,0,30, MT,1030475
Montana,2015,22 LR,13,46.4046,-111.14830769230768,0.15384615384615385,0.23076923076923078,0,0,30, MT,1030475
Montana,2015,357 Mag,1,48.0868,-113.991,0.0,0.0,0,0,30, MT,1030475
Montana,2015,38 Spl,1,45.8074,-108.523,0.0,0.0,0,0,30, MT,1030475
Montana,2015,380 Auto,9,46.567344444444444,-112.03544444444444,0.1111111111111111,0.0,0,0,30, MT,1030475
Montana,2015,40 SW,6,46.78346666666667,-112.51666666666665,0.0,0.0,0,0,30, MT,1030475
Montana,2015,44 Mag,3,46.611466666666665,-113.581,0.0,0.0,0,0,30, MT,1030475
Montana,2015,45 Auto,6,46.170416666666675,-110.04516666666667,1.0,0.16666666666666666,0,0,30, MT,1030475
Montana,2015,9mm,13,46.562518181818184,-111.19900000000001,0.15384615384615385,0.46153846153846156,0,0,30, MT,1030475
Montana,2015,Handgun,28,46.382944444444426,-111.4418148148148,0.21428571428571427,0.14285714285714285,28,0,30, MT,1030475
Montana,2015,Other,1,46.0049,-112.52,0.0,1.0,0,0,30, MT,1030475
Montana,2015,Rifle,11,46.32714,-111.3898,0.18181818181818182,0.18181818181818182,0,0,30, MT,1030475
Montana,2015,Shotgun,6,46.49481666666666,-110.724,0.0,0.3333333333333333,0,6,30, MT,1030475
Montana,2015,Unknown,53,46.99263207547166,-112.13807547169817,0.09433962264150944,0.018867924528301886,0,0,30, MT,1030475
Montana,2016,12 gauge,5,46.497659999999996,-112.53699999999999,0.0,0.0,0,0,30, MT,1040859
Montana,2016,20 gauge,1,46.6173,-112.04899999999999,0.0,0.0,0,0,30, MT,1040859
Montana,2016,22 LR,13,46.23082499999999,-112.1495,0.0,0.07692307692307693,0,0,30, MT,1040859
Montana,2016,25 Auto,1,46.3924,-114.171,0.0,0.0,0,0,30, MT,1040859
Montana,2016,30-06 Spr,1,46.4185,-108.52,0.0,1.0,0,0,30, MT,1040859
Montana,2016,30-30 Win,1,46.6173,-112.04899999999999,0.0,0.0,0,0,30, MT,1040859
Montana,2016,300 Win,1,46.629,-114.005,0.0,0.0,0,0,30, MT,1040859
Montana,2016,308 Win,1,46.0062,-112.546,1.0,0.0,0,0,30, MT,1040859
Montana,2016,357 Mag,3,47.21313333333333,-112.57100000000001,0.6666666666666666,0.0,0,0,30, MT,1040859
Montana,2016,38 Spl,3,46.774233333333335,-111.10966666666666,0.0,1.0,0,0,30, MT,1040859
Montana,2016,40 SW,10,46.541380000000004,-112.888,0.5,0.0,0,0,30, MT,1040859
Montana,2016,44 Mag,3,47.59956666666667,-113.58033333333334,0.0,0.0,0,0,30, MT,1040859
Montana,2016,45 Auto,8,46.0518875,-110.96750000000002,0.375,0.0,0,0,30, MT,1040859
Montana,2016,9mm,8,46.227557142857144,-111.42442857142858,0.625,0.0,0,0,30, MT,1040859
Montana,2016,Handgun,59,46.386868965517266,-111.76663793103447,0.1016949152542373,0.1016949152542373,59,0,30, MT,1040859
Montana,2016,Other,4,46.255775,-111.76649999999998,0.0,0.0,0,0,30, MT,1040859
Montana,2016,Rifle,14,46.693753846153854,-111.8036153846154,0.35714285714285715,0.21428571428571427,0,0,30, MT,1040859
Montana,2016,Shotgun,6,46.48225,-111.39533333333334,0.3333333333333333,0.0,0,6,30, MT,1040859
Montana,2016,Unknown,94,46.38782333333335,-111.3281444444445,0.11702127659574468,0.10638297872340426,0,0,30, MT,1040859
Montana,2017,12 gauge,2,45.9787,-112.499,0.0,0.0,0,0,30, MT,1052482
Montana,2017,22 LR,5,46.608999999999995,-111.7714,0.0,0.8,0,0,30, MT,1052482
Montana,2017,357 Mag,2,46.80645,-112.11449999999999,0.5,0.0,0,0,30, MT,1052482
Montana,2017,380 Auto,1,46.3924,-114.171,0.0,0.0,0,0,30, MT,1052482
Montana,2017,40 SW,5,46.01554,-111.9106,0.0,0.0,0,0,30, MT,1052482
Montana,2017,44 Mag,1,48.3884,-115.556,1.0,0.0,0,0,30, MT,1052482
Montana,2017,45 Auto,6,46.46074,-113.21079999999999,0.0,0.0,0,0,30, MT,1052482
Montana,2017,9mm,5,46.5943,-111.59520000000002,0.4,0.2,0,0,30, MT,1052482
Montana,2017,Handgun,33,46.338196875000015,-111.56562500000001,0.12121212121212122,0.12121212121212122,33,0,30, MT,1052482
Montana,2017,Rifle,11,46.05077272727273,-111.6937272727273,0.0,0.09090909090909091,0,0,30, MT,1052482
Montana,2017,Shotgun,8,46.85852857142857,-111.63900000000001,0.125,0.25,0,8,30, MT,1052482
Montana,2017,Unknown,141,46.407394285714325,-110.54093571428582,0.22695035460992907,0.15602836879432624,0,0,30, MT,1052482
Montana,2018,22 LR,1,46.0009,-112.538,0.0,1.0,0,0,30, MT,1060665
Montana,2018,357 Mag,1,48.3858,-114.066,0.0,1.0,0,0,30, MT,1060665
Montana,2018,9mm,3,46.53766666666667,-109.96666666666665,0.3333333333333333,0.6666666666666666,0,0,30, MT,1060665
Montana,2018,Handgun,9,46.437912499999996,-112.562125,0.0,0.0,9,0,30, MT,1060665
Montana,2018,Rifle,2,47.93045,-112.7295,0.0,0.0,0,0,30, MT,1060665
Montana,2018,Unknown,29,46.84774642857142,-111.16592857142855,0.13793103448275862,0.3103448275862069,0,0,30, MT,1060665
Nebraska,2014,22 LR,1,40.5955,-98.397,1.0,0.0,0,0,31, NE,1879321
Nebraska,2014,380 Auto,1,40.9688,-98.3206,0.0,0.0,0,0,31, NE,1879321
Nebraska,2014,9mm,1,41.8353,-103.66,0.0,0.0,0,0,31, NE,1879321
Nebraska,2014,Handgun,2,41.01220000000001,-96.29475,0.0,0.5,2,0,31, NE,1879321
Nebraska,2014,Rifle,3,40.9561,-96.4473,0.0,0.3333333333333333,0,0,31, NE,1879321
Nebraska,2014,Unknown,13,41.23338333333333,-96.18216666666666,0.38461538461538464,0.46153846153846156,0,0,31, NE,1879321
Nebraska,2015,12 gauge,6,40.87113333333333,-96.42219999999999,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,20 gauge,3,41.2746,-98.79886666666665,0.0,0.3333333333333333,0,0,31, NE,1891277
Nebraska,2015,22 LR,16,40.94463125000001,-97.47671875000002,0.0625,0.0,0,0,31, NE,1891277
Nebraska,2015,25 Auto,2,41.3096,-96.1133,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,30-30 Win,1,41.2622,-95.9313,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,357 Mag,2,41.2622,-95.9313,0.5,0.0,0,0,31, NE,1891277
Nebraska,2015,38 Spl,2,41.068,-96.2679,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,380 Auto,6,41.19445,-96.83081666666665,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,40 SW,3,41.29566666666667,-95.98633333333333,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,410 gauge,1,40.6248,-96.6673,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,44 Mag,1,,,0.0,1.0,0,0,31, NE,1891277
Nebraska,2015,45 Auto,5,41.061,-96.3705,0.2,0.2,0,0,31, NE,1891277
Nebraska,2015,9mm,10,40.98081,-96.85664,0.1,0.3,0,0,31, NE,1891277
Nebraska,2015,Handgun,43,41.11382093023257,-96.4741953488372,0.09302325581395349,0.23255813953488372,43,0,31, NE,1891277
Nebraska,2015,Other,2,40.6248,-96.6673,0.0,0.0,0,0,31, NE,1891277
Nebraska,2015,Rifle,8,40.972612500000004,-97.16718750000001,0.25,0.0,0,0,31, NE,1891277
Nebraska,2015,Shotgun,2,41.18725,-96.10085000000001,0.0,0.0,0,2,31, NE,1891277
Nebraska,2015,Unknown,75,41.227690540540536,-96.36167162162153,0.08,0.10666666666666667,0,0,31, NE,1891277
Nebraska,2016,12 gauge,7,41.1678,-96.53337142857143,0.0,0.14285714285714285,0,0,31, NE,1905616
Nebraska,2016,22 LR,10,41.12318888888889,-96.44181111111112,0.0,0.3,0,0,31, NE,1905616
Nebraska,2016,32 Auto,1,40.8052,-96.6492,0.0,0.0,0,0,31, NE,1905616
Nebraska,2016,357 Mag,1,40.8052,-96.6492,0.0,0.0,0,0,31, NE,1905616
Nebraska,2016,38 Spl,2,40.9724,-97.515,0.0,0.0,0,0,31, NE,1905616
Nebraska,2016,380 Auto,6,40.91555,-96.59636666666665,0.0,0.3333333333333333,0,0,31, NE,1905616
Nebraska,2016,40 SW,8,40.8726875,-96.57098749999999,0.25,0.375,0,0,31, NE,1905616
Nebraska,2016,45 Auto,5,40.81841999999999,-96.70098,0.2,0.2,0,0,31, NE,1905616
Nebraska,2016,9mm,28,41.066279166666654,-96.90663333333333,0.07142857142857142,0.0,0,0,31, NE,1905616
Nebraska,2016,Handgun,70,40.977743939393925,-96.80318787878791,0.12857142857142856,0.07142857142857142,70,0,31, NE,1905616
Nebraska,2016,Rifle,14,41.11015714285715,-96.49158571428572,0.0,0.0,0,0,31, NE,1905616
Nebraska,2016,Shotgun,18,41.07675294117647,-96.6833823529412,0.0,0.2222222222222222,0,18,31, NE,1905616
Nebraska,2016,Unknown,209,41.07834684210534,-96.5002610526317,0.11004784688995216,0.31100478468899523,0,0,31, NE,1905616
Nebraska,2017,12 gauge,5,40.940340000000006,-96.45084,0.0,0.8,0,0,31, NE,1915947
Nebraska,2017,22 LR,10,40.94901,-96.89421999999999,0.4,0.1,0,0,31, NE,1915947
Nebraska,2017,25 Auto,1,40.8378,-96.6853,0.0,1.0,0,0,31, NE,1915947
Nebraska,2017,30-06 Spr,2,41.12485,-97.00865,0.0,0.0,0,0,31, NE,1915947
Nebraska,2017,308 Win,1,40.7534,-96.6286,0.0,0.0,0,0,31, NE,1915947
Nebraska,2017,32 Auto,2,40.7837,-96.6875,0.0,0.0,0,0,31, NE,1915947
Nebraska,2017,38 Spl,1,40.25,-99.6366,0.0,0.0,0,0,31, NE,1915947
Nebraska,2017,40 SW,12,41.00440833333334,-97.1871,0.08333333333333333,0.16666666666666666,0,0,31, NE,1915947
Nebraska,2017,45 Auto,7,40.74744285714286,-97.02214285714285,0.0,0.42857142857142855,0,0,31, NE,1915947
Nebraska,2017,9mm,22,40.90763333333333,-96.64139523809526,0.0,0.36363636363636365,0,0,31, NE,1915947
Nebraska,2017,Handgun,92,40.94888444444445,-96.8381122222222,0.010869565217391304,0.20652173913043478,92,0,31, NE,1915947
Nebraska,2017,Other,2,40.66145,-96.7036,0.0,0.0,0,0,31, NE,1915947
Nebraska,2017,Rifle,28,40.90242142857142,-97.34554642857142,0.03571428571428571,0.10714285714285714,0,0,31, NE,1915947
Nebraska,2017,Shotgun,33,41.09155454545455,-96.76647575757575,0.030303030303030304,0.21212121212121213,0,33,31, NE,1915947
Nebraska,2017,Unknown,339,41.13162175226587,-96.6626830815711,0.11799410029498525,0.336283185840708,0,0,31, NE,1915947
Nebraska,2018,12 gauge,2,40.8157,-96.7368,0.0,0.0,0,0,31, NE,1925614
Nebraska,2018,20 gauge,2,40.81345,-96.68355,0.0,0.0,0,0,31, NE,1925614
Nebraska,2018,22 LR,4,40.814924999999995,-96.7331,0.0,0.5,0,0,31, NE,1925614
Nebraska,2018,380 Auto,3,40.85265,-96.67930000000001,0.0,0.0,0,0,31, NE,1925614
Nebraska,2018,40 SW,3,40.7439,-96.5948,0.0,0.0,0,0,31, NE,1925614
Nebraska,2018,9mm,8,40.89268,-96.56912000000001,0.0,0.125,0,0,31, NE,1925614
Nebraska,2018,Handgun,26,40.95491739130434,-89.08362173913044,0.0,0.038461538461538464,26,0,31, NE,1925614
Nebraska,2018,Rifle,3,41.157933333333325,-99.00696666666666,0.0,0.0,0,0,31, NE,1925614
Nebraska,2018,Shotgun,2,41.3811,-96.87915,1.0,0.0,0,2,31, NE,1925614
Nebraska,2018,Unknown,86,41.18177058823531,-96.91067499999997,0.10465116279069768,0.313953488372093,0,0,31, NE,1925614
Nevada,2014,22 LR,1,36.1879,-115.212,1.0,0.0,0,0,32, NV,2817628
Nevada,2014,25 Auto,1,39.505,-119.837,0.0,0.0,0,0,32, NV,2817628
Nevada,2014,38 Spl,1,36.0916,-115.15100000000001,0.0,0.0,0,0,32, NV,2817628
Nevada,2014,380 Auto,2,37.7983,-117.494,0.0,0.0,0,0,32, NV,2817628
Nevada,2014,45 Auto,2,36.11385,-115.14350000000002,0.0,0.5,0,0,32, NV,2817628
Nevada,2014,9mm,1,35.9405,-115.102,0.0,0.0,0,0,32, NV,2817628
Nevada,2014,Handgun,5,38.11012,-117.9902,0.2,0.0,5,0,32, NV,2817628
Nevada,2014,Other,1,40.833,-115.76700000000001,1.0,0.0,0,0,32, NV,2817628
Nevada,2014,Rifle,1,40.833,-115.76700000000001,1.0,0.0,0,0,32, NV,2817628
Nevada,2014,Unknown,23,37.12725909090909,-115.85790909090906,0.782608695652174,0.391304347826087,0,0,32, NV,2817628
Nevada,2015,22 LR,3,38.41556666666667,-117.91766666666666,1.0,0.0,0,0,32, NV,2866939
Nevada,2015,25 Auto,1,,,1.0,0.0,0,0,32, NV,2866939
Nevada,2015,32 Auto,2,36.0916,-115.15100000000001,0.5,0.0,0,0,32, NV,2866939
Nevada,2015,357 Mag,1,39.505,-119.837,0.0,0.0,0,0,32, NV,2866939
Nevada,2015,38 Spl,8,36.9102875,-116.307375,0.125,0.0,0,0,32, NV,2866939
Nevada,2015,380 Auto,9,36.48647777777778,-115.6707777777778,0.0,0.0,0,0,32, NV,2866939
Nevada,2015,40 SW,6,36.10648333333334,-115.15000000000002,0.16666666666666666,0.0,0,0,32, NV,2866939
Nevada,2015,45 Auto,4,37.873,-117.53125,0.5,0.0,0,0,32, NV,2866939
Nevada,2015,9mm,13,37.11635384615384,-116.5842307692308,0.0,0.07692307692307693,0,0,32, NV,2866939
Nevada,2015,Handgun,35,37.52332,-116.87182857142858,0.4857142857142857,0.4,35,0,32, NV,2866939
Nevada,2015,Other,2,36.1902,-115.2465,0.0,0.5,0,0,32, NV,2866939
Nevada,2015,Rifle,10,38.03948,-117.15090000000001,0.3,0.1,0,0,32, NV,2866939
Nevada,2015,Shotgun,8,37.976425,-117.10875,0.375,0.625,0,8,32, NV,2866939
Nevada,2015,Unknown,524,38.41233109404947,-116.19289827255231,0.05152671755725191,0.07633587786259542,0,0,32, NV,2866939
Nevada,2016,12 gauge,2,36.209199999999996,-115.221,0.5,0.0,0,0,32, NV,2917563
Nevada,2016,20 gauge,2,36.1719,-115.111,0.5,0.0,0,0,32, NV,2917563
Nevada,2016,22 LR,5,36.11403333333333,-115.14799999999998,0.0,0.6,0,0,32, NV,2917563
Nevada,2016,38 Spl,1,36.804,-114.06200000000001,0.0,0.0,0,0,32, NV,2917563
Nevada,2016,380 Auto,2,36.1044,-115.5505,0.0,0.0,0,0,32, NV,2917563
Nevada,2016,40 SW,2,38.48635,-115.43100000000001,0.5,0.5,0,0,32, NV,2917563
Nevada,2016,45 Auto,1,36.1892,-115.265,1.0,0.0,0,0,32, NV,2917563
Nevada,2016,9mm,7,36.83103333333334,-115.70633333333335,0.14285714285714285,0.42857142857142855,0,0,32, NV,2917563
Nevada,2016,Handgun,47,37.16459782608697,-116.4821086956522,0.3404255319148936,0.425531914893617,47,0,32, NV,2917563
Nevada,2016,Other,3,40.396166666666666,-117.09133333333334,0.0,0.0,0,0,32, NV,2917563
Nevada,2016,Rifle,6,36.7762,-116.07180000000001,0.16666666666666666,0.3333333333333333,0,0,32, NV,2917563
Nevada,2016,Shotgun,2,37.615899999999996,-117.5155,0.0,0.0,0,2,32, NV,2917563
Nevada,2016,Unknown,237,36.6767319371728,-115.75108900523568,0.38396624472573837,0.43037974683544306,0,0,32, NV,2917563
Nevada,2017,12 gauge,1,36.8027,-114.07700000000001,0.0,0.0,0,0,32, NV,2969905
Nevada,2017,22 LR,2,36.1922,-115.19049999999999,1.0,0.0,0,0,32, NV,2969905
Nevada,2017,25 Auto,1,36.1119,-115.25299999999999,2.0,0.0,0,0,32, NV,2969905
Nevada,2017,380 Auto,2,36.1181,-115.1405,0.0,0.0,0,0,32, NV,2969905
Nevada,2017,40 SW,1,36.2344,-115.087,1.0,0.0,0,0,32, NV,2969905
Nevada,2017,45 Auto,5,36.03814,-115.15259999999998,0.6,0.4,0,0,32, NV,2969905
Nevada,2017,9mm,5,36.338719999999995,-115.0806,0.4,0.0,0,0,32, NV,2969905
Nevada,2017,Handgun,39,36.926230769230756,-116.2404358974359,0.3333333333333333,0.41025641025641024,39,0,32, NV,2969905
Nevada,2017,Other,2,36.0262,-115.1775,1.0,0.0,0,0,32, NV,2969905
Nevada,2017,Rifle,3,37.2864,-116.68933333333332,0.6666666666666666,0.6666666666666666,0,0,32, NV,2969905
Nevada,2017,Shotgun,7,36.76796,-116.12060000000001,0.2857142857142857,0.14285714285714285,0,7,32, NV,2969905
Nevada,2017,Unknown,401,36.77281628498725,-115.97985241730268,0.4613466334164589,0.5311720698254364,0,0,32, NV,2969905
Nevada,2018,22 LR,1,39.1935,-119.775,0.0,0.0,0,0,32, NV,3027341
Nevada,2018,9mm,4,36.184425000000005,-115.17675,0.25,0.5,0,0,32, NV,3027341
Nevada,2018,Handgun,10,37.59888888888889,-117.19766666666666,0.5,0.1,10,0,32, NV,3027341
Nevada,2018,Rifle,6,37.18706666666666,-116.68766666666666,0.3333333333333333,0.16666666666666666,0,0,32, NV,3027341
Nevada,2018,Shotgun,4,38.675225,-118.65450000000001,1.0,0.0,0,4,32, NV,3027341
Nevada,2018,Unknown,102,36.999526595744676,-116.20786170212767,0.5784313725490197,0.5196078431372549,0,0,32, NV,3027341
New Hampshire,2014,12 gauge,1,42.7207,-71.2907,0.0,0.0,0,0,33, NH,1333341
New Hampshire,2014,22 LR,4,43.21155,-71.233525,0.0,0.25,0,0,33, NH,1333341
New Hampshire,2014,380 Auto,1,42.9895,-71.4559,0.0,1.0,0,0,33, NH,1333341
New Hampshire,2014,40 SW,1,43.3939,-71.4117,0.0,0.0,0,0,33, NH,1333341
New Hampshire,2014,45 Auto,1,43.5399,-71.5581,0.0,1.0,0,0,33, NH,1333341
New Hampshire,2014,9mm,2,43.27355,-71.81225,0.0,0.0,0,0,33, NH,1333341
New Hampshire,2014,Handgun,9,43.13194444444444,-71.33563333333332,0.0,0.3333333333333333,9,0,33, NH,1333341
New Hampshire,2014,Rifle,2,43.0509,-71.4652,0.0,0.0,0,0,33, NH,1333341
New Hampshire,2014,Shotgun,2,43.23245,-71.24775,0.0,0.0,0,2,33, NH,1333341
New Hampshire,2014,Unknown,20,43.12022105263157,-71.15178947368419,0.35,0.1,0,0,33, NH,1333341
New Hampshire,2015,12 gauge,3,42.833133333333336,-71.33566666666667,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,22 LR,11,43.05758181818182,-71.58822727272728,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,25 Auto,1,42.9273,-70.9432,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,32 Auto,3,43.034,-71.26543333333332,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,357 Mag,4,43.018075,-70.97887499999999,0.0,0.25,0,0,33, NH,1336350
New Hampshire,2015,38 Spl,1,42.9031,-72.4495,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,380 Auto,5,43.04128,-71.4319,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,40 SW,4,43.034225,-71.20157499999999,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,45 Auto,6,43.01191666666666,-71.77468333333333,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,9mm,11,42.977190909090915,-71.7722,0.0,0.09090909090909091,0,0,33, NH,1336350
New Hampshire,2015,Handgun,62,43.081450000000004,-71.41796935483872,0.06451612903225806,0.0967741935483871,62,0,33, NH,1336350
New Hampshire,2015,Other,2,42.98755,-71.38024999999999,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,Rifle,11,43.29902727272727,-71.25297272727272,0.0,0.0,0,0,33, NH,1336350
New Hampshire,2015,Shotgun,17,43.267723529411754,-71.44397647058823,0.058823529411764705,0.058823529411764705,0,17,33, NH,1336350
New Hampshire,2015,Unknown,27,42.969260000000006,-71.60450499999999,0.037037037037037035,0.0,0,0,33, NH,1336350
New Hampshire,2016,12 gauge,3,43.21523333333334,-71.53226666666666,0.0,0.0,0,0,33, NH,1342307
New Hampshire,2016,22 LR,14,43.249508333333324,-71.31824166666665,0.0,0.14285714285714285,0,0,33, NH,1342307
New Hampshire,2016,32 Auto,1,42.9641,-71.4335,0.0,1.0,0,0,33, NH,1342307
New Hampshire,2016,357 Mag,1,43.1337,-71.0638,0.0,0.0,0,0,33, NH,1342307
New Hampshire,2016,38 Spl,4,43.162475,-71.6533,0.0,0.0,0,0,33, NH,1342307
New Hampshire,2016,380 Auto,5,43.333650000000006,-71.37219999999999,0.0,0.0,0,0,33, NH,1342307
New Hampshire,2016,40 SW,9,43.0730375,-71.47145,0.0,0.3333333333333333,0,0,33, NH,1342307
New Hampshire,2016,410 gauge,2,43.0601,-70.7769,0.0,0.0,0,0,33, NH,1342307
New Hampshire,2016,44 Mag,2,42.90755,-71.98265,0.0,0.0,0,0,33, NH,1342307
